,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
24,348.24,372.75,420.43,340.52,312.46,324.32,527.74,376.44,319.24,308.97,283.51,409.05,381.14,287.58,378.8,486.84,356.39,348.17,335.68,349.06,394.29,413.0,355.84,271.19,322.87,338.54,279.62,309.91,340.9,340.99,411.85,290.77,356.65,336.66,216.76,337.3,338.81,311.17,407.41,501.88,333.27,271.45,263.3,383.97,511.89,423.04,351.73,406.37,474.4,322.84
25,469.81,493.32,539.99,460.09,435.03,443.88,510.31,499.01,439.81,441.54,267.07,443.62,414.7,417.15,498.36,607.4,487.95,467.73,456.24,382.62,525.85,549.56,476.41,403.75,443.44,424.11,412.19,442.48,413.47,413.55,533.42,422.33,476.21,456.22,314.32,457.87,423.38,442.74,539.97,568.44,452.84,254.01,245.86,503.53,665.46,545.6,484.3,526.93,593.96,442.4
26,357.14,382.65,430.33,366.42,322.36,333.22,471.64,386.34,329.14,318.87,227.41,403.95,375.04,313.48,387.7,513.74,365.29,374.07,345.58,342.96,403.19,422.9,365.74,281.08,332.77,348.44,289.52,319.81,366.8,366.89,420.75,299.67,382.55,346.56,242.66,347.2,348.71,320.07,433.31,528.78,342.17,215.35,207.2,392.87,521.79,432.94,377.64,416.27,483.3,348.74
27,340.02,365.53,412.2,333.3,305.24,316.09,470.52,369.22,312.02,301.75,226.28,401.83,373.91,280.36,370.58,479.61,348.16,340.94,328.45,342.83,386.06,405.78,348.62,263.96,315.65,331.32,272.4,302.69,333.68,332.76,403.63,282.54,348.42,329.43,208.53,330.08,331.59,302.95,400.18,527.65,325.05,214.22,206.08,394.74,504.67,415.82,344.51,399.15,466.18,314.61
28,314.02,339.53,387.2,307.3,279.24,290.09,465.52,343.22,286.02,275.75,219.29,397.83,368.92,254.36,344.58,507.61,322.16,314.95,302.46,336.84,360.07,379.78,322.62,237.96,289.65,305.32,246.4,276.69,307.68,306.77,377.63,256.54,322.43,303.44,182.54,304.08,305.59,276.95,374.19,522.66,299.05,209.22,201.08,349.75,478.67,389.82,318.51,373.15,440.18,288.61
29,326.11,351.62,398.29,319.39,318.33,302.18,450.61,355.31,298.11,314.84,206.38,382.92,354.01,266.45,356.67,492.7,334.25,326.04,314.55,322.93,372.16,391.87,334.71,250.05,301.74,317.41,258.49,288.78,318.77,318.86,389.72,268.63,334.52,315.53,194.63,316.17,316.68,289.04,413.28,507.75,311.14,194.31,186.17,361.84,490.76,401.91,357.6,385.24,452.27,300.7
30,323.84,349.35,396.02,316.12,315.06,299.91,448.34,353.04,295.84,312.57,204.1,380.65,351.73,263.18,354.4,490.43,331.98,323.76,312.28,319.65,369.89,389.6,332.44,247.78,299.47,314.14,255.22,286.51,316.5,316.58,387.45,266.36,332.24,312.26,192.35,313.9,314.41,286.77,410.0,505.47,308.87,192.04,183.9,359.56,487.49,398.64,354.33,381.97,450.0,298.43
31,379.21,404.72,451.39,372.49,344.43,355.28,488.71,408.41,351.21,340.94,245.47,422.02,393.1,319.55,409.77,518.8,387.35,380.13,367.65,361.02,425.26,444.97,387.81,303.15,354.84,370.51,311.59,341.88,372.87,371.95,442.82,321.73,387.61,368.62,247.72,369.27,370.78,342.14,439.37,546.84,364.24,232.41,225.27,414.93,643.86,455.01,383.7,438.34,505.37,353.8
32,421.11,475.62,523.29,443.39,385.33,426.18,461.61,449.31,422.11,391.84,217.38,393.92,365.01,367.45,480.67,589.7,439.25,451.04,438.55,332.93,476.16,515.87,458.71,354.05,425.74,374.41,362.49,392.78,364.77,363.86,484.72,372.63,458.52,439.53,265.63,440.17,374.68,394.04,490.28,518.75,435.14,205.31,197.17,485.84,615.76,495.91,434.6,509.24,576.27,424.7
33,270.6,296.11,342.78,262.88,234.82,246.67,518.1,298.8,242.6,232.33,274.86,332.41,303.49,209.94,301.16,410.19,278.74,270.52,258.03,271.41,316.64,336.35,278.19,193.54,252.88,260.9,201.98,233.27,263.26,263.34,334.21,213.12,279.0,259.01,139.11,260.66,261.17,233.53,329.76,424.23,255.63,261.8,253.66,306.32,434.25,345.4,274.09,328.72,396.75,245.19
34,335.54,361.05,407.72,327.82,299.76,311.61,502.04,364.74,307.54,297.27,257.81,434.35,406.44,274.88,366.1,475.14,343.69,335.47,322.98,374.36,381.59,401.3,343.14,259.48,311.17,325.84,266.92,298.21,328.2,328.29,399.15,278.06,343.95,323.96,204.06,325.6,326.11,298.47,394.71,559.18,320.57,245.74,237.6,371.27,499.19,410.34,339.03,393.67,461.7,310.14
35,443.96,469.48,517.15,437.24,409.19,421.04,563.47,473.16,415.96,405.69,320.23,496.78,467.86,384.31,475.52,583.56,453.11,444.89,432.4,435.78,490.01,509.72,452.56,367.91,419.59,435.27,376.34,406.64,437.62,437.71,508.58,386.49,453.37,433.38,313.48,434.02,435.53,407.89,504.13,621.6,428.99,319.17,311.02,479.69,608.61,519.76,448.46,503.09,570.12,419.56
36,362.78,387.29,434.96,372.06,327.0,338.85,476.28,390.98,333.78,323.51,232.04,408.59,379.67,319.12,393.34,518.37,370.92,362.7,350.21,348.59,407.82,427.54,370.38,285.72,337.41,353.08,294.16,324.45,355.44,355.52,426.39,305.3,387.18,351.19,247.29,351.84,353.35,325.71,438.94,533.41,346.81,219.98,211.84,397.5,526.43,437.58,366.27,420.91,487.94,353.37
37,316.69,342.2,388.87,308.97,280.91,292.76,464.19,345.89,288.69,278.42,219.95,378.5,349.58,256.03,347.24,456.28,324.83,316.61,304.12,317.5,362.73,382.44,325.29,240.63,292.31,306.99,248.07,279.36,309.35,309.43,380.3,259.21,325.09,305.1,185.2,306.75,307.26,279.62,375.85,470.32,301.72,206.89,199.74,371.41,480.34,391.48,320.18,374.81,442.84,291.28
38,436.5,462.01,508.69,429.78,401.72,412.57,569.0,465.7,408.5,398.23,324.77,501.31,469.4,376.84,467.06,576.09,444.65,437.43,424.94,437.32,482.55,502.26,445.1,360.44,412.13,427.8,368.88,399.17,429.16,429.25,500.11,379.02,444.91,425.92,305.02,426.56,428.07,399.43,495.67,626.14,421.53,312.7,304.56,472.23,601.15,512.3,440.99,495.63,562.66,411.09
39,338.26,363.77,410.44,331.54,303.48,314.33,504.76,367.46,310.26,299.99,261.53,438.07,409.16,278.6,368.82,477.85,346.4,339.19,326.7,377.07,384.31,404.02,346.86,262.2,313.89,329.56,270.64,300.93,331.92,331.01,401.87,280.78,346.67,327.68,206.78,328.32,329.83,301.19,398.43,562.9,323.29,248.46,240.32,373.98,502.91,414.06,342.75,397.39,464.42,312.85
40,373.52,399.03,446.7,383.8,338.74,350.59,488.02,402.72,345.52,335.25,243.78,420.33,391.41,330.86,404.08,530.11,382.66,390.44,361.95,359.33,419.56,456.28,382.12,297.46,349.15,364.82,305.9,336.19,383.18,383.26,437.13,316.04,382.92,362.93,259.03,363.58,365.09,337.45,449.68,545.15,358.55,231.72,223.58,409.24,538.17,449.32,395.01,432.65,499.68,348.11
41,371.57,385.09,431.76,351.85,336.8,335.65,469.08,400.77,330.57,321.3,224.84,401.39,373.47,298.92,390.13,499.17,367.72,359.5,347.01,341.39,405.62,424.33,367.17,282.52,334.2,362.87,290.95,321.25,365.23,364.32,435.19,302.1,367.98,347.99,240.09,348.63,363.14,322.5,418.74,526.21,344.6,212.78,204.63,395.3,624.22,447.37,363.07,417.7,497.73,334.17
42,400.38,424.89,472.56,392.66,364.6,376.45,560.88,428.58,371.38,361.11,316.64,461.19,433.27,339.72,430.94,538.97,408.52,400.3,387.82,401.19,446.43,465.14,407.98,323.32,375.01,390.68,331.76,362.05,393.04,393.12,463.99,342.9,408.79,388.8,268.89,389.44,390.95,363.31,459.54,618.02,384.41,303.58,296.44,435.1,564.03,475.18,403.87,458.51,525.54,374.97
43,356.43,381.94,429.61,349.7,321.65,333.5,481.93,385.62,328.42,318.15,236.69,414.23,386.32,296.77,386.98,496.02,365.57,357.35,344.86,354.24,402.47,422.18,365.02,280.37,332.05,347.72,288.81,319.1,350.08,350.17,420.04,298.95,365.83,345.84,225.94,346.48,347.99,319.35,416.59,540.06,341.45,225.63,217.48,392.15,521.07,432.22,360.92,415.55,482.58,331.02
44,260.78,333.11,339.15,284.51,225.0,283.67,418.96,289.98,279.6,222.51,337.05,322.59,293.68,201.12,338.16,406.56,275.11,307.53,296.04,261.6,306.83,357.99,316.2,184.72,291.23,252.08,192.16,223.45,253.44,253.53,324.39,203.3,300.64,282.37,113.97,282.29,251.35,223.71,319.95,414.42,292.63,324.98,316.84,329.68,409.11,335.58,264.27,365.73,393.12,282.19
45,395.48,420.99,467.67,387.76,359.7,371.56,503.98,423.68,366.48,357.21,260.75,437.29,408.38,334.82,426.04,535.07,403.62,395.41,382.92,376.3,441.53,460.24,403.08,318.42,370.11,417.78,326.86,357.15,407.14,407.23,459.09,338.0,403.89,383.9,264.0,384.54,417.05,358.41,454.65,562.12,380.51,247.69,240.54,431.21,659.13,470.28,398.97,453.61,521.64,370.07
46,284.64,310.15,356.83,276.92,248.86,260.72,461.14,313.84,256.64,246.37,216.91,346.45,317.54,224.98,315.2,424.24,292.79,284.57,273.08,285.46,330.69,350.4,293.24,208.58,260.27,275.94,216.02,247.31,277.3,277.39,348.25,227.17,293.05,273.06,153.16,274.7,275.21,247.57,343.81,438.28,269.67,204.85,196.7,320.37,616.29,359.44,288.14,342.77,410.8,259.24
47,364.15,406.66,437.34,374.43,329.37,341.23,478.65,393.35,336.15,325.88,234.42,410.96,382.05,321.49,394.71,520.75,373.3,381.08,352.59,349.97,410.2,429.91,372.75,288.09,339.78,355.45,296.53,326.82,357.81,357.9,427.76,306.68,373.56,353.57,249.67,354.21,355.72,328.08,440.32,535.79,349.18,222.36,214.21,399.88,528.8,439.95,368.65,423.28,490.31,355.75
48,377.49,403.0,450.67,370.77,342.71,354.56,491.99,406.68,349.48,356.21,247.75,424.3,395.38,317.83,408.04,517.08,385.63,378.41,365.92,363.3,423.53,460.24,386.08,301.43,353.11,368.79,309.87,340.16,371.15,370.23,441.1,320.01,402.89,366.9,263.0,367.55,369.06,340.42,437.65,549.12,362.52,235.69,227.54,413.21,542.14,453.28,381.98,436.61,503.64,352.08
49,259.29,283.8,331.47,251.56,223.51,235.36,432.79,287.48,230.28,220.01,203.55,320.09,292.18,198.63,289.84,397.88,267.43,259.21,246.72,260.1,305.33,324.04,266.88,182.23,236.97,249.58,190.67,220.96,251.94,252.03,322.9,201.81,267.69,247.7,127.8,248.34,249.85,222.21,318.45,412.92,243.31,191.49,183.34,295.01,602.93,334.08,262.78,317.41,385.44,233.88
