,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
24,-142.64,-125.49,-16.46,-48.36,-177.42,-168.85,31.82,-90.49,-172.93,-170.91,-164.23,-110.51,-139.42,-195.3,-62.47,15.95,-124.5,-115.19,-157.49,-150.65,-86.59,-31.88,-98.31,-208.7,-0.3,-188.34,-200.26,-169.97,-198.98,-198.9,-56.08,-190.12,-69.23,93.78,-109.62,-47.58,-189.07,-169.71,-70.93,-44.01,-120.97,-164.37,-143.31,96.08,111.81,-43.89,-128.15,-80.88,2.52,-170.33
25,-114.99,-97.85,11.19,-20.71,-150.77,-117.92,58.47,-63.85,-121.99,-144.27,-137.58,-83.86,-112.78,-168.65,-34.82,42.6,-96.85,-88.54,-105.55,-124.0,-59.95,-5.24,-71.66,-182.05,50.64,-161.69,-173.61,-143.32,-171.33,-172.25,-28.43,-163.47,-5.59,120.42,-82.97,-20.94,-161.43,-142.07,-44.28,-17.36,-94.33,-136.72,-116.67,122.73,138.46,-17.25,-101.5,-54.23,29.16,-119.4
26,-161.03,-143.88,-34.84,-66.74,-196.8,-188.24,12.44,-109.88,-192.31,-190.3,-183.61,-129.89,-158.81,-214.68,-80.85,-3.43,-143.88,-134.57,-175.87,-170.03,-105.98,-51.27,-117.69,-228.08,-19.68,-207.72,-219.65,-189.35,-217.36,-218.28,-74.46,-209.5,-87.62,74.39,-129.0,-66.97,-207.46,-189.1,-90.31,-63.39,-140.36,-183.75,-162.69,76.7,92.43,-63.28,-147.53,-100.26,-16.87,-189.72
27,-80.09,-19.71,46.09,14.19,-114.87,-28.15,72.57,-49.74,-33.22,-108.36,-124.47,-70.76,-98.67,-133.75,0.08,78.5,-61.95,-53.64,-16.78,-109.9,-24.04,30.67,-7.62,-146.15,139.41,-126.79,-138.71,-107.42,-136.43,-136.34,-15.33,-127.57,30.32,155.33,-68.86,14.97,-126.52,-107.16,-10.92,18.55,-57.19,-123.61,-103.56,158.64,152.57,-3.14,-66.6,23.91,65.07,-29.63
28,-146.11,-128.97,-19.93,-51.83,-181.89,-151.62,27.35,-94.97,-155.69,-175.39,-168.7,-114.98,-143.9,-199.77,-65.94,11.48,-127.97,-119.66,-139.25,-155.12,-91.07,-36.36,-102.78,-213.17,16.94,-192.81,-204.73,-174.44,-202.45,-203.37,-59.55,-194.59,-36.71,89.3,-113.09,-52.06,-192.55,-173.19,-75.4,-48.48,-125.45,-167.84,-147.79,92.61,107.34,-48.37,-132.62,-85.35,-1.96,-153.1
29,-179.56,-160.38,-53.37,-85.28,-214.33,-168.81,-5.09,-127.41,-173.89,-207.83,-202.14,-147.42,-176.34,-232.21,-99.38,-20.96,-161.41,-153.1,-157.45,-187.56,-123.51,-68.8,-135.22,-245.61,-0.26,-226.26,-237.18,-206.89,-235.9,-235.81,-92.99,-227.03,-106.15,27.86,-146.53,-84.5,-225.99,-206.63,-108.84,-80.92,-158.89,-201.28,-181.23,59.17,74.9,-80.81,-165.06,-116.76,-34.4,-170.29
30,-139.06,-121.92,-12.88,-44.78,-174.84,-166.27,34.4,-87.91,-170.35,-168.33,-161.65,-107.93,-136.84,-192.72,-58.89,18.53,-121.92,-112.61,-153.91,-148.07,-84.02,-29.3,-95.73,-206.12,2.28,-185.76,-197.68,-167.39,-195.4,-196.31,-52.5,-187.54,-65.66,96.35,-107.04,-45.0,-185.49,-167.13,-68.35,-41.43,-118.39,-161.79,-140.73,98.66,114.39,-41.31,-125.57,-78.3,5.1,-167.75
31,-41.14,19.24,85.04,53.14,-75.92,10.8,111.52,-10.79,5.73,-69.41,-84.52,-30.81,-59.72,-93.8,39.03,117.45,-23.0,-13.69,22.17,-70.95,14.91,69.62,31.33,-107.2,179.36,-87.84,-98.76,-68.47,-97.48,-97.39,23.62,-88.62,69.27,167.28,-29.91,53.92,-87.57,-68.21,29.03,57.5,-18.24,-84.66,-64.61,197.58,191.52,35.81,-26.65,63.86,104.02,9.32
32,-141.21,-124.07,-15.03,-46.94,-175.99,-145.72,33.25,-89.07,-150.79,-169.49,-162.8,-109.08,-138.0,-193.87,-61.04,17.38,-123.07,-113.76,-134.35,-149.22,-85.17,-30.46,-96.88,-207.27,22.84,-187.92,-198.83,-168.54,-197.56,-197.47,-54.65,-188.69,-30.81,95.2,-181.19,-46.16,-187.65,-168.29,-69.5,-42.58,-120.55,-162.94,-142.89,97.51,113.24,-42.47,-126.72,-79.45,3.94,-147.2
33,-156.05,-138.91,-29.87,-61.77,-190.83,-182.26,18.41,-103.9,-187.34,-184.32,-178.64,-124.92,-152.83,-209.71,-75.88,2.54,-137.91,-129.6,-170.9,-164.06,-100.01,-45.29,-111.72,-222.11,-14.71,-202.75,-214.67,-183.38,-212.39,-212.31,-69.49,-203.53,-82.65,79.36,-123.03,-60.99,-202.48,-183.12,-85.34,-57.42,-135.39,-177.78,-157.72,82.67,98.4,-57.3,-142.56,-95.29,-10.9,-183.74
34,-140.56,-123.41,-14.37,-46.28,-176.33,-146.06,32.91,-89.41,-150.13,-169.83,-163.14,-109.42,-138.34,-194.21,-60.38,17.04,-123.41,-114.1,-133.69,-149.56,-85.51,-30.8,-97.22,-207.61,22.5,-187.26,-199.18,-168.89,-196.9,-197.81,-53.99,-189.03,-31.15,94.86,-108.53,-46.5,-186.99,-168.63,-69.84,-42.92,-119.89,-163.28,-142.23,97.17,112.9,-42.81,-127.06,-79.79,3.6,-147.54
35,-117.99,-88.85,20.19,-11.71,-140.77,-132.21,68.47,-53.85,-137.28,-134.27,-128.58,-85.86,-102.78,-159.65,-36.82,52.6,-87.85,-79.54,-120.84,-114.0,-49.95,4.76,-61.66,-172.05,35.35,-152.69,-163.61,-133.32,-162.33,-162.25,-19.43,-153.47,-32.59,118.42,-72.97,-10.94,-152.43,-133.07,-46.28,-7.36,-85.33,-127.72,-107.67,120.73,148.46,-7.25,-103.5,-45.23,39.16,-133.69
36,-137.88,-118.7,-11.7,-43.6,-173.66,-128.14,35.58,-86.74,-132.21,-167.16,-160.47,-106.75,-135.67,-191.54,-57.71,19.71,-119.74,-111.43,-115.78,-146.89,-82.84,-28.13,-94.55,-204.94,40.41,-184.58,-196.5,-166.21,-194.22,-195.14,-51.32,-186.36,-28.48,97.53,-105.86,-43.82,-184.31,-165.95,-67.17,-40.25,-117.22,-160.61,-139.55,99.84,115.57,-40.14,-124.39,-75.09,6.27,-129.62
37,-148.33,-129.15,-22.15,-54.05,-183.11,-137.58,26.14,-96.18,-142.66,-176.6,-170.91,-117.2,-145.11,-201.99,-68.16,10.27,-130.19,-121.88,-126.22,-156.33,-92.28,-37.57,-104.0,-214.39,29.97,-195.03,-206.95,-175.66,-204.67,-204.58,-61.77,-195.81,-37.92,59.09,-115.3,-53.27,-194.76,-175.4,-77.61,-49.69,-127.66,-170.05,-150.0,90.4,106.13,-49.58,-134.84,-85.53,-3.17,-139.06
