source_index,target_index,distance_m,duration_s,waycategory
"[-75.1971605, 40.0559605]","[-75.1664209, 39.9503433]",15045.0,1501.5,"[[0, 282, 0]]"
"[-75.1971605, 40.0559605]","[-75.1561177, 39.9487839]",15184.6,1552.2,"[[0, 298, 0]]"
"[-75.1971605, 40.0559605]","[-75.1595695, 39.950964]",14422.8,1423.8,"[[0, 275, 0]]"
"[-75.1971605, 40.0559605]","[-75.1498611, 39.9520642]",14205.8,1419.4,"[[0, 291, 0]]"
"[-75.1993556, 40.0472482]","[-75.1666744, 39.9529142]",13925.8,1493.0,"[[0, 268, 0]]"
"[-75.1993556, 40.0472482]","[-75.1547527, 39.9461843]",13950.0,1567.9,"[[0, 285, 0]]"
"[-75.1993556, 40.0472482]","[-75.1588087, 39.9519519]",13116.8,1409.8,"[[0, 257, 0]]"
"[-75.1993556, 40.0472482]","[-75.1555507, 39.9554634]",12715.4,1368.7,"[[0, 249, 0]]"
"[-75.1993556, 40.0472482]","[-75.1683452, 39.953861]",13671.9,1458.8,"[[0, 264, 0]]"
"[-75.1993556, 40.0472482]","[-75.1524421, 39.9486116]",14056.5,1541.2,"[[0, 269, 0]]"
"[-75.1993556, 40.0472482]","[-75.1696579, 39.9671376]",11271.6,1251.6,"[[0, 201, 0]]"
"[-75.1993556, 40.0472482]","[-75.1687489, 39.9511026]",15212.4,1464.9,"[[0, 98, 0], [98, 239, 1], [239, 264, 0]]"
"[-75.1993556, 40.0472482]","[-75.1513737, 39.9499548]",13870.9,1500.3,"[[0, 267, 0]]"
"[-75.1993556, 40.0472482]","[-75.1658471, 39.9513517]",13641.9,1471.3,"[[0, 265, 0]]"
"[-75.1993556, 40.0472482]","[-75.1808705, 39.9496709]",15055.2,1494.6,"[[0, 98, 0], [98, 239, 1], [239, 267, 0]]"
"[-75.1993556, 40.0472482]","[-75.16993, 39.954012]",14957.2,1466.9,"[[0, 98, 0], [98, 239, 1], [239, 259, 0]]"
"[-75.1993556, 40.0472482]","[-75.1689145, 39.9534406]",14954.7,1470.8,"[[0, 98, 0], [98, 239, 1], [239, 260, 0]]"
"[-75.1993556, 40.0472482]","[-75.1621446, 39.9565208]",12943.8,1388.7,"[[0, 252, 0]]"
"[-75.1993556, 40.0472482]","[-75.1562587, 39.9526803]",13203.0,1430.9,"[[0, 259, 0]]"
"[-75.1993556, 40.0472482]","[-75.160496, 39.9495792]",13290.2,1439.4,"[[0, 263, 0]]"
"[-75.1993556, 40.0472482]","[-75.1596329, 39.9559719]",12671.1,1362.9,"[[0, 249, 0]]"
"[-75.1993556, 40.0472482]","[-75.1543343, 39.9547207]",13029.1,1423.6,"[[0, 254, 0]]"
"[-75.1993556, 40.0472482]","[-75.1512021, 39.9477973]",14023.6,1518.9,"[[0, 270, 0]]"
"[-75.1993556, 40.0472482]","[-75.1712732, 39.953202]",14763.1,1441.0,"[[0, 98, 0], [98, 239, 1], [239, 256, 0]]"
"[-75.1993556, 40.0472482]","[-75.1646384, 39.9505969]",13759.0,1486.0,"[[0, 266, 0]]"
"[-75.1993556, 40.0472482]","[-75.1553822, 39.9564976]",13076.9,1437.3,"[[0, 255, 0]]"
"[-75.1993556, 40.0472482]","[-75.1521691, 39.9498503]",13746.5,1499.7,"[[0, 278, 0]]"
"[-75.1993556, 40.0472482]","[-75.1655738, 39.9548474]",13333.2,1416.1,"[[0, 253, 0]]"
"[-75.1993556, 40.0472482]","[-75.1462398, 39.9534007]",13682.7,1478.7,"[[0, 271, 0]]"
"[-75.1993556, 40.0472482]","[-75.1669977, 39.9542162]",13698.5,1469.7,"[[0, 262, 0]]"
"[-75.1993556, 40.0472482]","[-75.1659027, 39.9549769]",13373.0,1425.6,"[[0, 254, 0]]"
"[-75.1993556, 40.0472482]","[-75.1691875, 39.9538357]",13732.3,1468.4,"[[0, 266, 0]]"
"[-75.1993556, 40.0472482]","[-75.168648, 39.9552849]",13605.0,1453.4,"[[0, 260, 0]]"
"[-75.1993556, 40.0472482]","[-75.1686976, 39.9550004]",13604.2,1453.3,"[[0, 260, 0]]"
"[-75.1993556, 40.0472482]","[-75.1666223, 39.951126]",15358.8,1480.5,"[[0, 98, 0], [98, 239, 1], [239, 265, 0]]"
"[-75.1993556, 40.0472482]","[-75.1658779, 39.9533135]",13448.9,1428.5,"[[0, 256, 0]]"
"[-75.1993556, 40.0472482]","[-75.1541314, 39.9549848]",12870.9,1385.6,"[[0, 252, 0]]"
"[-75.1993556, 40.0472482]","[-75.1548244, 39.9607]",12276.5,1318.6,"[[0, 232, 0]]"
"[-75.1993556, 40.0472482]","[-75.1729633, 39.9619508]",12673.9,1421.0,"[[0, 230, 0]]"
"[-75.1993556, 40.0472482]","[-75.1559444, 39.9539208]",12851.4,1406.0,"[[0, 252, 0]]"
"[-75.1993556, 40.0472482]","[-75.1669336, 39.9542882]",13702.6,1470.5,"[[0, 262, 0]]"
"[-75.1993556, 40.0472482]","[-75.1604697, 39.9560453]",13120.4,1395.1,"[[0, 252, 0]]"
"[-75.1993556, 40.0472482]","[-75.1675937, 39.9498476]",15747.1,1508.3,"[[0, 98, 0], [98, 239, 1], [239, 275, 0]]"
"[-75.1993556, 40.0472482]","[-75.1670679, 39.9458843]",14333.5,1572.4,"[[0, 280, 0]]"
"[-75.1993556, 40.0472482]","[-75.1552838, 39.9513696]",13422.8,1460.4,"[[0, 263, 0]]"
"[-75.1993556, 40.0472482]","[-75.1779185, 39.9527664]",14341.1,1377.8,"[[0, 98, 0], [98, 239, 1], [239, 252, 0]]"
"[-75.1993556, 40.0472482]","[-75.1797862, 39.9531685]",14510.5,1413.7,"[[0, 98, 0], [98, 232, 1], [232, 256, 0]]"
"[-75.1993556, 40.0472482]","[-75.1544702, 39.9614844]",12183.5,1296.3,"[[0, 229, 0]]"
"[-75.1993556, 40.0472482]","[-75.1655897, 39.9673357]",11645.4,1232.6,"[[0, 209, 0]]"
"[-75.1993556, 40.0472482]","[-75.16608, 39.9510606]",15405.5,1485.3,"[[0, 98, 0], [98, 239, 1], [239, 265, 0]]"
"[-75.1993556, 40.0472482]","[-75.1664209, 39.9503433]",13808.6,1500.5,"[[0, 268, 0]]"
"[-75.1993556, 40.0472482]","[-75.1561177, 39.9487839]",13948.1,1551.3,"[[0, 284, 0]]"
"[-75.1993556, 40.0472482]","[-75.1595695, 39.950964]",13186.4,1422.9,"[[0, 261, 0]]"
"[-75.1993556, 40.0472482]","[-75.1498611, 39.9520642]",13516.8,1442.7,"[[0, 261, 0]]"
"[-75.1875774, 40.0445647]","[-75.1666744, 39.9529142]",13166.1,1343.1,"[[0, 269, 0]]"
"[-75.1875774, 40.0445647]","[-75.1547527, 39.9461843]",13176.7,1374.7,"[[0, 258, 0]]"
"[-75.1875774, 40.0445647]","[-75.1588087, 39.9519519]",12357.2,1259.9,"[[0, 258, 0]]"
"[-75.1875774, 40.0445647]","[-75.1555507, 39.9554634]",11955.7,1218.8,"[[0, 250, 0]]"
"[-75.1875774, 40.0445647]","[-75.1683452, 39.953861]",12912.2,1308.9,"[[0, 265, 0]]"
"[-75.1875774, 40.0445647]","[-75.1524421, 39.9486116]",12732.3,1313.1,"[[0, 248, 0]]"
"[-75.1875774, 40.0445647]","[-75.1696579, 39.9671376]",11385.7,1123.4,"[[0, 211, 0]]"
"[-75.1875774, 40.0445647]","[-75.1687489, 39.9511026]",15326.5,1336.7,"[[0, 108, 0], [108, 249, 1], [249, 274, 0]]"
"[-75.1875774, 40.0445647]","[-75.1513737, 39.9499548]",12546.7,1272.2,"[[0, 246, 0]]"
"[-75.1875774, 40.0445647]","[-75.1658471, 39.9513517]",12882.2,1321.4,"[[0, 266, 0]]"
"[-75.1875774, 40.0445647]","[-75.1808705, 39.9496709]",15169.2,1366.5,"[[0, 108, 0], [108, 249, 1], [249, 277, 0]]"
"[-75.1875774, 40.0445647]","[-75.16993, 39.954012]",15071.2,1338.8,"[[0, 108, 0], [108, 249, 1], [249, 269, 0]]"
"[-75.1875774, 40.0445647]","[-75.1689145, 39.9534406]",15068.7,1342.7,"[[0, 108, 0], [108, 249, 1], [249, 270, 0]]"
"[-75.1875774, 40.0445647]","[-75.1621446, 39.9565208]",12184.2,1238.7,"[[0, 253, 0]]"
"[-75.1875774, 40.0445647]","[-75.1562587, 39.9526803]",12443.3,1280.9,"[[0, 260, 0]]"
"[-75.1875774, 40.0445647]","[-75.160496, 39.9495792]",12530.6,1289.5,"[[0, 264, 0]]"
"[-75.1875774, 40.0445647]","[-75.1596329, 39.9559719]",11911.4,1212.9,"[[0, 250, 0]]"
"[-75.1875774, 40.0445647]","[-75.1543343, 39.9547207]",12269.4,1273.6,"[[0, 255, 0]]"
"[-75.1875774, 40.0445647]","[-75.1512021, 39.9477973]",12699.3,1290.8,"[[0, 249, 0]]"
"[-75.1875774, 40.0445647]","[-75.1712732, 39.953202]",14877.1,1312.9,"[[0, 108, 0], [108, 249, 1], [249, 266, 0]]"
"[-75.1875774, 40.0445647]","[-75.1646384, 39.9505969]",12999.4,1336.0,"[[0, 267, 0]]"
"[-75.1875774, 40.0445647]","[-75.1553822, 39.9564976]",12317.2,1287.3,"[[0, 256, 0]]"
"[-75.1875774, 40.0445647]","[-75.1521691, 39.9498503]",12806.3,1321.6,"[[0, 252, 0]]"
"[-75.1875774, 40.0445647]","[-75.1655738, 39.9548474]",12573.6,1266.1,"[[0, 254, 0]]"
"[-75.1875774, 40.0445647]","[-75.1462398, 39.9534007]",12358.4,1250.6,"[[0, 250, 0]]"
"[-75.1875774, 40.0445647]","[-75.1669977, 39.9542162]",12938.9,1319.8,"[[0, 263, 0]]"
"[-75.1875774, 40.0445647]","[-75.1659027, 39.9549769]",12613.4,1275.7,"[[0, 255, 0]]"
"[-75.1875774, 40.0445647]","[-75.1691875, 39.9538357]",12972.6,1318.4,"[[0, 267, 0]]"
"[-75.1875774, 40.0445647]","[-75.168648, 39.9552849]",12845.3,1303.4,"[[0, 261, 0]]"
"[-75.1875774, 40.0445647]","[-75.1686976, 39.9550004]",12844.6,1303.3,"[[0, 261, 0]]"
"[-75.1875774, 40.0445647]","[-75.1666223, 39.951126]",15472.9,1352.3,"[[0, 108, 0], [108, 249, 1], [249, 275, 0]]"
"[-75.1875774, 40.0445647]","[-75.1658779, 39.9533135]",12689.2,1278.6,"[[0, 257, 0]]"
"[-75.1875774, 40.0445647]","[-75.1541314, 39.9549848]",12111.3,1235.7,"[[0, 253, 0]]"
"[-75.1875774, 40.0445647]","[-75.1548244, 39.9607]",11516.9,1168.7,"[[0, 233, 0]]"
"[-75.1875774, 40.0445647]","[-75.1729633, 39.9619508]",12787.9,1292.9,"[[0, 240, 0]]"
"[-75.1875774, 40.0445647]","[-75.1559444, 39.9539208]",12091.7,1256.0,"[[0, 253, 0]]"
"[-75.1875774, 40.0445647]","[-75.1669336, 39.9542882]",12943.0,1320.5,"[[0, 263, 0]]"
"[-75.1875774, 40.0445647]","[-75.1604697, 39.9560453]",12360.7,1245.2,"[[0, 253, 0]]"
"[-75.1875774, 40.0445647]","[-75.1675937, 39.9498476]",13222.9,1359.9,"[[0, 273, 0]]"
"[-75.1875774, 40.0445647]","[-75.1670679, 39.9458843]",13573.8,1422.5,"[[0, 281, 0]]"
"[-75.1875774, 40.0445647]","[-75.1552838, 39.9513696]",12769.0,1308.2,"[[0, 254, 0]]"
"[-75.1875774, 40.0445647]","[-75.1779185, 39.9527664]",14455.1,1249.6,"[[0, 108, 0], [108, 249, 1], [249, 262, 0]]"
"[-75.1875774, 40.0445647]","[-75.1797862, 39.9531685]",14624.5,1285.6,"[[0, 108, 0], [108, 242, 1], [242, 266, 0]]"
"[-75.1875774, 40.0445647]","[-75.1544702, 39.9614844]",11423.9,1146.4,"[[0, 230, 0]]"
"[-75.1875774, 40.0445647]","[-75.1655897, 39.9673357]",11759.4,1104.4,"[[0, 219, 0]]"
"[-75.1875774, 40.0445647]","[-75.16608, 39.9510606]",15519.6,1357.1,"[[0, 108, 0], [108, 249, 1], [249, 275, 0]]"
"[-75.1875774, 40.0445647]","[-75.1664209, 39.9503433]",13049.0,1350.6,"[[0, 269, 0]]"
"[-75.1875774, 40.0445647]","[-75.1561177, 39.9487839]",13174.9,1358.1,"[[0, 257, 0]]"
"[-75.1875774, 40.0445647]","[-75.1595695, 39.950964]",12426.7,1272.9,"[[0, 262, 0]]"
"[-75.1875774, 40.0445647]","[-75.1498611, 39.9520642]",12192.5,1214.6,"[[0, 240, 0]]"
"[-75.1920353, 40.0425103]","[-75.1666744, 39.9529142]",13032.1,1323.1,"[[0, 247, 0]]"
"[-75.1920353, 40.0425103]","[-75.1547527, 39.9461843]",13056.3,1398.0,"[[0, 264, 0]]"
"[-75.1920353, 40.0425103]","[-75.1588087, 39.9519519]",12223.2,1239.9,"[[0, 236, 0]]"
"[-75.1920353, 40.0425103]","[-75.1555507, 39.9554634]",11821.7,1198.8,"[[0, 228, 0]]"
"[-75.1920353, 40.0425103]","[-75.1683452, 39.953861]",12778.2,1288.9,"[[0, 243, 0]]"
"[-75.1920353, 40.0425103]","[-75.1524421, 39.9486116]",12722.0,1349.6,"[[0, 235, 0]]"
"[-75.1920353, 40.0425103]","[-75.1696579, 39.9671376]",10378.0,1081.7,"[[0, 180, 0]]"
"[-75.1920353, 40.0425103]","[-75.1687489, 39.9511026]",14318.8,1295.0,"[[0, 77, 0], [77, 218, 1], [218, 243, 0]]"
"[-75.1920353, 40.0425103]","[-75.1513737, 39.9499548]",12536.4,1308.7,"[[0, 233, 0]]"
"[-75.1920353, 40.0425103]","[-75.1658471, 39.9513517]",12748.2,1301.4,"[[0, 244, 0]]"
"[-75.1920353, 40.0425103]","[-75.1808705, 39.9496709]",14161.6,1324.7,"[[0, 77, 0], [77, 218, 1], [218, 246, 0]]"
"[-75.1920353, 40.0425103]","[-75.16993, 39.954012]",14063.5,1297.0,"[[0, 77, 0], [77, 218, 1], [218, 238, 0]]"
"[-75.1920353, 40.0425103]","[-75.1689145, 39.9534406]",14061.0,1300.9,"[[0, 77, 0], [77, 218, 1], [218, 239, 0]]"
"[-75.1920353, 40.0425103]","[-75.1621446, 39.9565208]",12050.2,1218.8,"[[0, 231, 0]]"
"[-75.1920353, 40.0425103]","[-75.1562587, 39.9526803]",12309.3,1260.9,"[[0, 238, 0]]"
"[-75.1920353, 40.0425103]","[-75.160496, 39.9495792]",12396.6,1269.5,"[[0, 242, 0]]"
"[-75.1920353, 40.0425103]","[-75.1596329, 39.9559719]",11777.4,1193.0,"[[0, 228, 0]]"
"[-75.1920353, 40.0425103]","[-75.1543343, 39.9547207]",12135.4,1253.7,"[[0, 233, 0]]"
"[-75.1920353, 40.0425103]","[-75.1512021, 39.9477973]",12689.1,1327.3,"[[0, 236, 0]]"
"[-75.1920353, 40.0425103]","[-75.1712732, 39.953202]",13869.4,1271.1,"[[0, 77, 0], [77, 218, 1], [218, 235, 0]]"
"[-75.1920353, 40.0425103]","[-75.1646384, 39.9505969]",12865.4,1316.1,"[[0, 245, 0]]"
"[-75.1920353, 40.0425103]","[-75.1553822, 39.9564976]",12183.2,1267.4,"[[0, 234, 0]]"
"[-75.1920353, 40.0425103]","[-75.1521691, 39.9498503]",12852.9,1329.8,"[[0, 257, 0]]"
"[-75.1920353, 40.0425103]","[-75.1655738, 39.9548474]",12439.6,1246.2,"[[0, 232, 0]]"
"[-75.1920353, 40.0425103]","[-75.1462398, 39.9534007]",12348.2,1287.1,"[[0, 237, 0]]"
"[-75.1920353, 40.0425103]","[-75.1669977, 39.9542162]",12804.9,1299.8,"[[0, 241, 0]]"
"[-75.1920353, 40.0425103]","[-75.1659027, 39.9549769]",12479.4,1255.7,"[[0, 233, 0]]"
"[-75.1920353, 40.0425103]","[-75.1691875, 39.9538357]",12838.6,1298.4,"[[0, 245, 0]]"
"[-75.1920353, 40.0425103]","[-75.168648, 39.9552849]",12711.3,1283.4,"[[0, 239, 0]]"
"[-75.1920353, 40.0425103]","[-75.1686976, 39.9550004]",12710.5,1283.4,"[[0, 239, 0]]"
"[-75.1920353, 40.0425103]","[-75.1666223, 39.951126]",14465.2,1310.6,"[[0, 77, 0], [77, 218, 1], [218, 244, 0]]"
"[-75.1920353, 40.0425103]","[-75.1658779, 39.9533135]",12555.2,1258.6,"[[0, 235, 0]]"
"[-75.1920353, 40.0425103]","[-75.1541314, 39.9549848]",11977.3,1215.7,"[[0, 231, 0]]"
"[-75.1920353, 40.0425103]","[-75.1548244, 39.9607]",11382.8,1148.7,"[[0, 211, 0]]"
"[-75.1920353, 40.0425103]","[-75.1729633, 39.9619508]",11780.3,1251.1,"[[0, 209, 0]]"
"[-75.1920353, 40.0425103]","[-75.1559444, 39.9539208]",11957.7,1236.1,"[[0, 231, 0]]"
"[-75.1920353, 40.0425103]","[-75.1669336, 39.9542882]",12808.9,1300.5,"[[0, 241, 0]]"
"[-75.1920353, 40.0425103]","[-75.1604697, 39.9560453]",12226.7,1225.2,"[[0, 231, 0]]"
"[-75.1920353, 40.0425103]","[-75.1675937, 39.9498476]",14853.5,1338.4,"[[0, 77, 0], [77, 218, 1], [218, 254, 0]]"
"[-75.1920353, 40.0425103]","[-75.1670679, 39.9458843]",13439.8,1402.5,"[[0, 259, 0]]"
"[-75.1920353, 40.0425103]","[-75.1552838, 39.9513696]",12529.1,1290.4,"[[0, 242, 0]]"
"[-75.1920353, 40.0425103]","[-75.1779185, 39.9527664]",13447.4,1207.8,"[[0, 77, 0], [77, 218, 1], [218, 231, 0]]"
"[-75.1920353, 40.0425103]","[-75.1797862, 39.9531685]",13616.8,1243.8,"[[0, 77, 0], [77, 211, 1], [211, 235, 0]]"
"[-75.1920353, 40.0425103]","[-75.1544702, 39.9614844]",11289.9,1126.4,"[[0, 208, 0]]"
"[-75.1920353, 40.0425103]","[-75.1655897, 39.9673357]",10751.7,1062.7,"[[0, 188, 0]]"
"[-75.1920353, 40.0425103]","[-75.16608, 39.9510606]",14511.9,1315.4,"[[0, 77, 0], [77, 218, 1], [218, 244, 0]]"
"[-75.1920353, 40.0425103]","[-75.1664209, 39.9503433]",12915.0,1330.6,"[[0, 247, 0]]"
"[-75.1920353, 40.0425103]","[-75.1561177, 39.9487839]",13054.5,1381.4,"[[0, 263, 0]]"
"[-75.1920353, 40.0425103]","[-75.1595695, 39.950964]",12292.7,1253.0,"[[0, 240, 0]]"
"[-75.1920353, 40.0425103]","[-75.1498611, 39.9520642]",12182.3,1251.1,"[[0, 227, 0]]"
"[-75.1957789, 40.0572075]","[-75.1666744, 39.9529142]",15597.6,1587.6,"[[0, 290, 0]]"
"[-75.1957789, 40.0572075]","[-75.1547527, 39.9461843]",15549.3,1660.4,"[[0, 314, 0]]"
"[-75.1957789, 40.0572075]","[-75.1588087, 39.9519519]",14788.6,1504.4,"[[0, 279, 0]]"
"[-75.1957789, 40.0572075]","[-75.1555507, 39.9554634]",14387.2,1463.3,"[[0, 271, 0]]"
"[-75.1957789, 40.0572075]","[-75.1683452, 39.953861]",15343.6,1553.3,"[[0, 286, 0]]"
"[-75.1957789, 40.0572075]","[-75.1524421, 39.9486116]",15104.9,1598.8,"[[0, 304, 0]]"
"[-75.1957789, 40.0572075]","[-75.1696579, 39.9671376]",12943.4,1346.1,"[[0, 223, 0]]"
"[-75.1957789, 40.0572075]","[-75.1687489, 39.9511026]",16884.2,1559.4,"[[0, 120, 0], [120, 261, 1], [261, 286, 0]]"
"[-75.1957789, 40.0572075]","[-75.1513737, 39.9499548]",14919.3,1557.9,"[[0, 302, 0]]"
"[-75.1957789, 40.0572075]","[-75.1658471, 39.9513517]",15313.7,1565.8,"[[0, 287, 0]]"
"[-75.1957789, 40.0572075]","[-75.1808705, 39.9496709]",16727.0,1589.1,"[[0, 120, 0], [120, 261, 1], [261, 289, 0]]"
"[-75.1957789, 40.0572075]","[-75.16993, 39.954012]",16629.0,1561.4,"[[0, 120, 0], [120, 261, 1], [261, 281, 0]]"
"[-75.1957789, 40.0572075]","[-75.1689145, 39.9534406]",16626.5,1565.3,"[[0, 120, 0], [120, 261, 1], [261, 282, 0]]"
"[-75.1957789, 40.0572075]","[-75.1621446, 39.9565208]",14615.6,1483.2,"[[0, 274, 0]]"
"[-75.1957789, 40.0572075]","[-75.1562587, 39.9526803]",14874.8,1525.4,"[[0, 281, 0]]"
"[-75.1957789, 40.0572075]","[-75.160496, 39.9495792]",14962.0,1534.0,"[[0, 285, 0]]"
"[-75.1957789, 40.0572075]","[-75.1596329, 39.9559719]",14342.9,1457.4,"[[0, 271, 0]]"
"[-75.1957789, 40.0572075]","[-75.1543343, 39.9547207]",14700.8,1518.1,"[[0, 276, 0]]"
"[-75.1957789, 40.0572075]","[-75.1512021, 39.9477973]",15071.9,1576.4,"[[0, 305, 0]]"
"[-75.1957789, 40.0572075]","[-75.1712732, 39.953202]",16434.9,1535.6,"[[0, 120, 0], [120, 261, 1], [261, 278, 0]]"
"[-75.1957789, 40.0572075]","[-75.1646384, 39.9505969]",15430.8,1580.5,"[[0, 288, 0]]"
"[-75.1957789, 40.0572075]","[-75.1553822, 39.9564976]",14748.7,1531.8,"[[0, 277, 0]]"
"[-75.1957789, 40.0572075]","[-75.1521691, 39.9498503]",15418.3,1594.2,"[[0, 300, 0]]"
"[-75.1957789, 40.0572075]","[-75.1655738, 39.9548474]",15005.0,1510.6,"[[0, 275, 0]]"
"[-75.1957789, 40.0572075]","[-75.1462398, 39.9534007]",14731.0,1536.3,"[[0, 306, 0]]"
"[-75.1957789, 40.0572075]","[-75.1669977, 39.9542162]",15370.3,1564.3,"[[0, 284, 0]]"
"[-75.1957789, 40.0572075]","[-75.1659027, 39.9549769]",15044.8,1520.2,"[[0, 276, 0]]"
"[-75.1957789, 40.0572075]","[-75.1691875, 39.9538357]",15404.1,1562.9,"[[0, 288, 0]]"
"[-75.1957789, 40.0572075]","[-75.168648, 39.9552849]",15276.8,1547.9,"[[0, 282, 0]]"
"[-75.1957789, 40.0572075]","[-75.1686976, 39.9550004]",15276.0,1547.8,"[[0, 282, 0]]"
"[-75.1957789, 40.0572075]","[-75.1666223, 39.951126]",17030.6,1575.0,"[[0, 120, 0], [120, 261, 1], [261, 287, 0]]"
"[-75.1957789, 40.0572075]","[-75.1658779, 39.9533135]",15120.7,1523.0,"[[0, 278, 0]]"
"[-75.1957789, 40.0572075]","[-75.1541314, 39.9549848]",14542.7,1480.2,"[[0, 274, 0]]"
"[-75.1957789, 40.0572075]","[-75.1548244, 39.9607]",13948.3,1413.1,"[[0, 254, 0]]"
"[-75.1957789, 40.0572075]","[-75.1729633, 39.9619508]",14345.7,1515.5,"[[0, 252, 0]]"
"[-75.1957789, 40.0572075]","[-75.1559444, 39.9539208]",14523.2,1500.5,"[[0, 274, 0]]"
"[-75.1957789, 40.0572075]","[-75.1669336, 39.9542882]",15374.4,1565.0,"[[0, 284, 0]]"
"[-75.1957789, 40.0572075]","[-75.1604697, 39.9560453]",14792.2,1489.6,"[[0, 274, 0]]"
"[-75.1957789, 40.0572075]","[-75.1675937, 39.9498476]",17418.9,1602.8,"[[0, 120, 0], [120, 261, 1], [261, 297, 0]]"
"[-75.1957789, 40.0572075]","[-75.1670679, 39.9458843]",16005.3,1666.9,"[[0, 302, 0]]"
"[-75.1957789, 40.0572075]","[-75.1552838, 39.9513696]",15094.6,1554.9,"[[0, 285, 0]]"
"[-75.1957789, 40.0572075]","[-75.1779185, 39.9527664]",16012.8,1472.3,"[[0, 120, 0], [120, 261, 1], [261, 274, 0]]"
"[-75.1957789, 40.0572075]","[-75.1797862, 39.9531685]",16182.3,1508.2,"[[0, 120, 0], [120, 254, 1], [254, 278, 0]]"
"[-75.1957789, 40.0572075]","[-75.1544702, 39.9614844]",13855.3,1390.8,"[[0, 251, 0]]"
"[-75.1957789, 40.0572075]","[-75.1655897, 39.9673357]",13317.1,1327.1,"[[0, 231, 0]]"
"[-75.1957789, 40.0572075]","[-75.16608, 39.9510606]",17077.3,1579.8,"[[0, 120, 0], [120, 261, 1], [261, 287, 0]]"
"[-75.1957789, 40.0572075]","[-75.1664209, 39.9503433]",15480.4,1595.1,"[[0, 290, 0]]"
"[-75.1957789, 40.0572075]","[-75.1561177, 39.9487839]",15547.5,1643.8,"[[0, 313, 0]]"
"[-75.1957789, 40.0572075]","[-75.1595695, 39.950964]",14858.2,1517.4,"[[0, 283, 0]]"
"[-75.1957789, 40.0572075]","[-75.1498611, 39.9520642]",14565.1,1500.3,"[[0, 296, 0]]"
"[-75.1981725, 40.0464641]","[-75.1666744, 39.9529142]",13730.1,1446.1,"[[0, 260, 0]]"
"[-75.1981725, 40.0464641]","[-75.1547527, 39.9461843]",13754.3,1520.9,"[[0, 277, 0]]"
"[-75.1981725, 40.0464641]","[-75.1588087, 39.9519519]",12921.1,1362.9,"[[0, 249, 0]]"
"[-75.1981725, 40.0464641]","[-75.1555507, 39.9554634]",12519.7,1321.8,"[[0, 241, 0]]"
"[-75.1981725, 40.0464641]","[-75.1683452, 39.953861]",13476.2,1411.8,"[[0, 256, 0]]"
"[-75.1981725, 40.0464641]","[-75.1524421, 39.9486116]",13860.8,1494.3,"[[0, 261, 0]]"
"[-75.1981725, 40.0464641]","[-75.1696579, 39.9671376]",11075.9,1204.6,"[[0, 193, 0]]"
"[-75.1981725, 40.0464641]","[-75.1687489, 39.9511026]",15016.7,1417.9,"[[0, 90, 0], [90, 231, 1], [231, 256, 0]]"
"[-75.1981725, 40.0464641]","[-75.1513737, 39.9499548]",13675.2,1453.3,"[[0, 259, 0]]"
"[-75.1981725, 40.0464641]","[-75.1658471, 39.9513517]",13446.2,1424.3,"[[0, 257, 0]]"
"[-75.1981725, 40.0464641]","[-75.1808705, 39.9496709]",14859.5,1447.6,"[[0, 90, 0], [90, 231, 1], [231, 259, 0]]"
"[-75.1981725, 40.0464641]","[-75.16993, 39.954012]",14761.5,1419.9,"[[0, 90, 0], [90, 231, 1], [231, 251, 0]]"
"[-75.1981725, 40.0464641]","[-75.1689145, 39.9534406]",14759.0,1423.8,"[[0, 90, 0], [90, 231, 1], [231, 252, 0]]"
"[-75.1981725, 40.0464641]","[-75.1621446, 39.9565208]",12748.1,1341.7,"[[0, 244, 0]]"
"[-75.1981725, 40.0464641]","[-75.1562587, 39.9526803]",13007.3,1383.9,"[[0, 251, 0]]"
"[-75.1981725, 40.0464641]","[-75.160496, 39.9495792]",13094.5,1392.5,"[[0, 255, 0]]"
"[-75.1981725, 40.0464641]","[-75.1596329, 39.9559719]",12475.4,1315.9,"[[0, 241, 0]]"
"[-75.1981725, 40.0464641]","[-75.1543343, 39.9547207]",12833.4,1376.6,"[[0, 246, 0]]"
"[-75.1981725, 40.0464641]","[-75.1512021, 39.9477973]",13827.9,1471.9,"[[0, 262, 0]]"
"[-75.1981725, 40.0464641]","[-75.1712732, 39.953202]",14567.4,1394.1,"[[0, 90, 0], [90, 231, 1], [231, 248, 0]]"
"[-75.1981725, 40.0464641]","[-75.1646384, 39.9505969]",13563.3,1439.0,"[[0, 258, 0]]"
"[-75.1981725, 40.0464641]","[-75.1553822, 39.9564976]",12881.2,1390.3,"[[0, 247, 0]]"
"[-75.1981725, 40.0464641]","[-75.1521691, 39.9498503]",13550.8,1452.7,"[[0, 270, 0]]"
"[-75.1981725, 40.0464641]","[-75.1655738, 39.9548474]",13137.5,1369.1,"[[0, 245, 0]]"
"[-75.1981725, 40.0464641]","[-75.1462398, 39.9534007]",13487.0,1431.7,"[[0, 263, 0]]"
"[-75.1981725, 40.0464641]","[-75.1669977, 39.9542162]",13502.8,1422.8,"[[0, 254, 0]]"
"[-75.1981725, 40.0464641]","[-75.1659027, 39.9549769]",13177.3,1378.7,"[[0, 246, 0]]"
"[-75.1981725, 40.0464641]","[-75.1691875, 39.9538357]",13536.6,1421.4,"[[0, 258, 0]]"
