source_index,target_index,distance_m,duration_s,waycategory
"[-75.3066906, 39.9504365]","[-75.160496, 39.9495792]",13484.7,1467.6,"[[0, 301, 0]]"
"[-75.3066906, 39.9504365]","[-75.1596329, 39.9559719]",15137.4,1428.5,"[[0, 223, 0], [223, 292, 1], [292, 308, 0]]"
"[-75.3066906, 39.9504365]","[-75.1543343, 39.9547207]",15803.8,1517.6,"[[0, 223, 0], [223, 292, 1], [292, 321, 0]]"
"[-75.3066906, 39.9504365]","[-75.1512021, 39.9477973]",14388.0,1564.1,"[[0, 312, 0]]"
"[-75.3066906, 39.9504365]","[-75.1712732, 39.953202]",12557.3,1349.4,"[[0, 290, 0]]"
"[-75.3066906, 39.9504365]","[-75.1646384, 39.9505969]",13013.0,1394.2,"[[0, 294, 0]]"
"[-75.3066906, 39.9504365]","[-75.1553822, 39.9564976]",15851.6,1531.3,"[[0, 223, 0], [223, 292, 1], [292, 322, 0]]"
"[-75.3066906, 39.9504365]","[-75.1521691, 39.9498503]",14117.3,1537.3,"[[0, 308, 0]]"
"[-75.3066906, 39.9504365]","[-75.1655738, 39.9548474]",14993.4,1424.1,"[[0, 223, 0], [223, 292, 1], [292, 300, 0]]"
"[-75.3066906, 39.9504365]","[-75.1462398, 39.9534007]",16517.7,1555.4,"[[0, 223, 0], [223, 312, 1], [312, 329, 0]]"
"[-75.3066906, 39.9504365]","[-75.1669977, 39.9542162]",14773.4,1452.0,"[[0, 223, 0], [223, 286, 1], [286, 319, 0]]"
"[-75.3066906, 39.9504365]","[-75.1659027, 39.9549769]",15033.2,1433.6,"[[0, 223, 0], [223, 292, 1], [292, 301, 0]]"
"[-75.3066906, 39.9504365]","[-75.1691875, 39.9538357]",13292.7,1437.2,"[[0, 305, 0]]"
"[-75.3066906, 39.9504365]","[-75.168648, 39.9552849]",14679.8,1435.6,"[[0, 223, 0], [223, 286, 1], [286, 317, 0]]"
"[-75.3066906, 39.9504365]","[-75.1686976, 39.9550004]",14679.0,1435.6,"[[0, 223, 0], [223, 286, 1], [286, 317, 0]]"
"[-75.3066906, 39.9504365]","[-75.1666223, 39.951126]",12836.5,1374.5,"[[0, 293, 0]]"
"[-75.3066906, 39.9504365]","[-75.1658779, 39.9533135]",15109.0,1436.5,"[[0, 223, 0], [223, 292, 1], [292, 303, 0]]"
"[-75.3066906, 39.9504365]","[-75.1541314, 39.9549848]",15645.6,1479.7,"[[0, 223, 0], [223, 292, 1], [292, 319, 0]]"
"[-75.3066906, 39.9504365]","[-75.1548244, 39.9607]",16268.3,1554.7,"[[0, 331, 0]]"
"[-75.3066906, 39.9504365]","[-75.1729633, 39.9619508]",14376.3,1458.0,"[[0, 223, 0], [223, 286, 1], [286, 314, 0]]"
"[-75.3066906, 39.9504365]","[-75.1559444, 39.9539208]",15626.1,1500.0,"[[0, 223, 0], [223, 292, 1], [292, 319, 0]]"
"[-75.3066906, 39.9504365]","[-75.1669336, 39.9542882]",14777.4,1452.7,"[[0, 223, 0], [223, 286, 1], [286, 319, 0]]"
"[-75.3066906, 39.9504365]","[-75.1604697, 39.9560453]",15066.1,1423.4,"[[0, 223, 0], [223, 292, 1], [292, 307, 0]]"
"[-75.3066906, 39.9504365]","[-75.1675937, 39.9498476]",13224.8,1402.3,"[[0, 303, 0]]"
"[-75.3066906, 39.9504365]","[-75.1670679, 39.9458843]",13651.3,1430.3,"[[0, 279, 0]]"
"[-75.3066906, 39.9504365]","[-75.1552838, 39.9513696]",13956.0,1534.2,"[[0, 308, 0]]"
"[-75.3066906, 39.9504365]","[-75.1779185, 39.9527664]",12135.2,1286.2,"[[0, 286, 0]]"
"[-75.3066906, 39.9504365]","[-75.1797862, 39.9531685]",11693.2,1235.1,"[[0, 277, 0]]"
"[-75.3066906, 39.9504365]","[-75.1544702, 39.9614844]",16175.3,1532.4,"[[0, 328, 0]]"
"[-75.3066906, 39.9504365]","[-75.1655897, 39.9673357]",14848.4,1397.7,"[[0, 299, 0]]"
"[-75.3066906, 39.9504365]","[-75.16608, 39.9510606]",12883.2,1379.3,"[[0, 293, 0]]"
"[-75.3066906, 39.9504365]","[-75.1664209, 39.9503433]",13062.6,1408.8,"[[0, 296, 0]]"
"[-75.3066906, 39.9504365]","[-75.1561177, 39.9487839]",14305.3,1538.9,"[[0, 328, 0]]"
"[-75.3066906, 39.9504365]","[-75.1595695, 39.950964]",13668.5,1495.3,"[[0, 302, 0]]"
"[-75.3066906, 39.9504365]","[-75.1498611, 39.9520642]",16351.8,1519.4,"[[0, 223, 0], [223, 312, 1], [312, 319, 0]]"
"[-75.3058745, 39.9507098]","[-75.1666744, 39.9529142]",12888.8,1387.8,"[[0, 298, 0]]"
"[-75.3058745, 39.9507098]","[-75.1547527, 39.9461843]",14235.5,1522.2,"[[0, 328, 0]]"
"[-75.3058745, 39.9507098]","[-75.1588087, 39.9519519]",15635.5,1496.8,"[[0, 222, 0], [222, 291, 1], [291, 318, 0]]"
"[-75.3058745, 39.9507098]","[-75.1555507, 39.9554634]",15405.3,1456.2,"[[0, 222, 0], [222, 291, 1], [291, 315, 0]]"
"[-75.3058745, 39.9507098]","[-75.1683452, 39.953861]",13147.5,1421.0,"[[0, 302, 0]]"
"[-75.3058745, 39.9507098]","[-75.1524421, 39.9486116]",14178.0,1576.7,"[[0, 309, 0]]"
"[-75.3058745, 39.9507098]","[-75.1696579, 39.9671376]",14417.6,1359.9,"[[0, 291, 0]]"
"[-75.3058745, 39.9507098]","[-75.1687489, 39.9511026]",12605.4,1352.3,"[[0, 291, 0]]"
"[-75.3058745, 39.9507098]","[-75.1513737, 39.9499548]",14119.7,1543.3,"[[0, 309, 0]]"
"[-75.3058745, 39.9507098]","[-75.1658471, 39.9513517]",13155.8,1436.1,"[[0, 307, 0]]"
"[-75.3058745, 39.9507098]","[-75.1808705, 39.9496709]",12559.2,1334.3,"[[0, 259, 0]]"
"[-75.3058745, 39.9507098]","[-75.16993, 39.954012]",12691.3,1359.4,"[[0, 295, 0]]"
"[-75.3058745, 39.9507098]","[-75.1689145, 39.9534406]",12688.8,1363.3,"[[0, 296, 0]]"
"[-75.3058745, 39.9507098]","[-75.1621446, 39.9565208]",14903.1,1421.2,"[[0, 222, 0], [222, 291, 1], [291, 303, 0]]"
"[-75.3058745, 39.9507098]","[-75.1562587, 39.9526803]",15721.6,1517.8,"[[0, 222, 0], [222, 291, 1], [291, 320, 0]]"
"[-75.3058745, 39.9507098]","[-75.160496, 39.9495792]",13399.9,1461.0,"[[0, 300, 0]]"
"[-75.3058745, 39.9507098]","[-75.1596329, 39.9559719]",15052.6,1421.9,"[[0, 222, 0], [222, 291, 1], [291, 307, 0]]"
"[-75.3058745, 39.9507098]","[-75.1543343, 39.9547207]",15719.0,1511.0,"[[0, 222, 0], [222, 291, 1], [291, 320, 0]]"
"[-75.3058745, 39.9507098]","[-75.1512021, 39.9477973]",14303.3,1557.4,"[[0, 311, 0]]"
"[-75.3058745, 39.9507098]","[-75.1712732, 39.953202]",12472.6,1342.8,"[[0, 289, 0]]"
"[-75.3058745, 39.9507098]","[-75.1646384, 39.9505969]",12928.3,1387.6,"[[0, 293, 0]]"
"[-75.3058745, 39.9507098]","[-75.1553822, 39.9564976]",15766.9,1524.7,"[[0, 222, 0], [222, 291, 1], [291, 321, 0]]"
"[-75.3058745, 39.9507098]","[-75.1521691, 39.9498503]",14032.6,1530.7,"[[0, 307, 0]]"
"[-75.3058745, 39.9507098]","[-75.1655738, 39.9548474]",14908.6,1417.4,"[[0, 222, 0], [222, 291, 1], [291, 299, 0]]"
"[-75.3058745, 39.9507098]","[-75.1462398, 39.9534007]",16433.0,1548.7,"[[0, 222, 0], [222, 311, 1], [311, 328, 0]]"
"[-75.3058745, 39.9507098]","[-75.1669977, 39.9542162]",14688.6,1445.4,"[[0, 222, 0], [222, 285, 1], [285, 318, 0]]"
"[-75.3058745, 39.9507098]","[-75.1659027, 39.9549769]",14948.5,1427.0,"[[0, 222, 0], [222, 291, 1], [291, 300, 0]]"
"[-75.3058745, 39.9507098]","[-75.1691875, 39.9538357]",13208.0,1430.5,"[[0, 304, 0]]"
"[-75.3058745, 39.9507098]","[-75.168648, 39.9552849]",14595.1,1429.0,"[[0, 222, 0], [222, 285, 1], [285, 316, 0]]"
"[-75.3058745, 39.9507098]","[-75.1686976, 39.9550004]",14594.3,1428.9,"[[0, 222, 0], [222, 285, 1], [285, 316, 0]]"
"[-75.3058745, 39.9507098]","[-75.1666223, 39.951126]",12751.8,1367.9,"[[0, 292, 0]]"
"[-75.3058745, 39.9507098]","[-75.1658779, 39.9533135]",15024.3,1429.9,"[[0, 222, 0], [222, 291, 1], [291, 302, 0]]"
"[-75.3058745, 39.9507098]","[-75.1541314, 39.9549848]",15560.9,1473.0,"[[0, 222, 0], [222, 291, 1], [291, 318, 0]]"
"[-75.3058745, 39.9507098]","[-75.1548244, 39.9607]",16183.5,1548.1,"[[0, 330, 0]]"
"[-75.3058745, 39.9507098]","[-75.1729633, 39.9619508]",14291.6,1451.4,"[[0, 222, 0], [222, 285, 1], [285, 313, 0]]"
"[-75.3058745, 39.9507098]","[-75.1559444, 39.9539208]",15541.3,1493.4,"[[0, 222, 0], [222, 291, 1], [291, 318, 0]]"
"[-75.3058745, 39.9507098]","[-75.1669336, 39.9542882]",14692.7,1446.1,"[[0, 222, 0], [222, 285, 1], [285, 318, 0]]"
"[-75.3058745, 39.9507098]","[-75.1604697, 39.9560453]",14981.3,1416.7,"[[0, 222, 0], [222, 291, 1], [291, 306, 0]]"
"[-75.3058745, 39.9507098]","[-75.1675937, 39.9498476]",13140.1,1395.7,"[[0, 302, 0]]"
"[-75.3058745, 39.9507098]","[-75.1670679, 39.9458843]",13566.6,1423.6,"[[0, 278, 0]]"
"[-75.3058745, 39.9507098]","[-75.1552838, 39.9513696]",13871.3,1527.6,"[[0, 307, 0]]"
"[-75.3058745, 39.9507098]","[-75.1779185, 39.9527664]",12050.5,1279.5,"[[0, 285, 0]]"
"[-75.3058745, 39.9507098]","[-75.1797862, 39.9531685]",11608.4,1228.4,"[[0, 276, 0]]"
"[-75.3058745, 39.9507098]","[-75.1544702, 39.9614844]",16090.6,1525.8,"[[0, 327, 0]]"
"[-75.3058745, 39.9507098]","[-75.1655897, 39.9673357]",14763.7,1391.0,"[[0, 298, 0]]"
"[-75.3058745, 39.9507098]","[-75.16608, 39.9510606]",12798.5,1372.7,"[[0, 292, 0]]"
"[-75.3058745, 39.9507098]","[-75.1664209, 39.9503433]",12977.8,1402.1,"[[0, 295, 0]]"
"[-75.3058745, 39.9507098]","[-75.1561177, 39.9487839]",14220.6,1532.3,"[[0, 327, 0]]"
"[-75.3058745, 39.9507098]","[-75.1595695, 39.950964]",13583.8,1488.6,"[[0, 301, 0]]"
"[-75.3058745, 39.9507098]","[-75.1498611, 39.9520642]",16267.1,1512.8,"[[0, 222, 0], [222, 311, 1], [311, 318, 0]]"
"[-75.3062703, 39.9513389]","[-75.1666744, 39.9529142]",12811.1,1378.5,"[[0, 298, 0]]"
"[-75.3062703, 39.9513389]","[-75.1547527, 39.9461843]",14157.8,1512.9,"[[0, 328, 0]]"
"[-75.3062703, 39.9513389]","[-75.1588087, 39.9519519]",15557.8,1487.5,"[[0, 222, 0], [222, 291, 1], [291, 318, 0]]"
"[-75.3062703, 39.9513389]","[-75.1555507, 39.9554634]",15327.7,1446.8,"[[0, 222, 0], [222, 291, 1], [291, 315, 0]]"
"[-75.3062703, 39.9513389]","[-75.1683452, 39.953861]",13069.9,1411.6,"[[0, 302, 0]]"
"[-75.3062703, 39.9513389]","[-75.1524421, 39.9486116]",14100.3,1567.4,"[[0, 309, 0]]"
"[-75.3062703, 39.9513389]","[-75.1696579, 39.9671376]",14339.9,1350.6,"[[0, 291, 0]]"
"[-75.3062703, 39.9513389]","[-75.1687489, 39.9511026]",12527.7,1342.9,"[[0, 291, 0]]"
"[-75.3062703, 39.9513389]","[-75.1513737, 39.9499548]",14042.0,1534.0,"[[0, 309, 0]]"
"[-75.3062703, 39.9513389]","[-75.1658471, 39.9513517]",13078.2,1426.7,"[[0, 307, 0]]"
"[-75.3062703, 39.9513389]","[-75.1808705, 39.9496709]",12481.5,1324.9,"[[0, 259, 0]]"
"[-75.3062703, 39.9513389]","[-75.16993, 39.954012]",12613.7,1350.0,"[[0, 295, 0]]"
"[-75.3062703, 39.9513389]","[-75.1689145, 39.9534406]",12611.2,1354.0,"[[0, 296, 0]]"
"[-75.3062703, 39.9513389]","[-75.1621446, 39.9565208]",14825.5,1411.9,"[[0, 222, 0], [222, 291, 1], [291, 303, 0]]"
"[-75.3062703, 39.9513389]","[-75.1562587, 39.9526803]",15643.9,1508.5,"[[0, 222, 0], [222, 291, 1], [291, 320, 0]]"
"[-75.3062703, 39.9513389]","[-75.160496, 39.9495792]",13322.3,1451.6,"[[0, 300, 0]]"
"[-75.3062703, 39.9513389]","[-75.1596329, 39.9559719]",14975.0,1412.5,"[[0, 222, 0], [222, 291, 1], [291, 307, 0]]"
"[-75.3062703, 39.9513389]","[-75.1543343, 39.9547207]",15641.4,1501.7,"[[0, 222, 0], [222, 291, 1], [291, 320, 0]]"
"[-75.3062703, 39.9513389]","[-75.1512021, 39.9477973]",14225.6,1548.1,"[[0, 311, 0]]"
"[-75.3062703, 39.9513389]","[-75.1712732, 39.953202]",12394.9,1333.5,"[[0, 289, 0]]"
"[-75.3062703, 39.9513389]","[-75.1646384, 39.9505969]",12850.6,1378.2,"[[0, 293, 0]]"
"[-75.3062703, 39.9513389]","[-75.1553822, 39.9564976]",15689.2,1515.4,"[[0, 222, 0], [222, 291, 1], [291, 321, 0]]"
"[-75.3062703, 39.9513389]","[-75.1521691, 39.9498503]",13955.0,1521.3,"[[0, 307, 0]]"
"[-75.3062703, 39.9513389]","[-75.1655738, 39.9548474]",14831.0,1408.1,"[[0, 222, 0], [222, 291, 1], [291, 299, 0]]"
"[-75.3062703, 39.9513389]","[-75.1462398, 39.9534007]",16355.3,1539.4,"[[0, 222, 0], [222, 311, 1], [311, 328, 0]]"
"[-75.3062703, 39.9513389]","[-75.1669977, 39.9542162]",14611.0,1436.1,"[[0, 222, 0], [222, 285, 1], [285, 318, 0]]"
"[-75.3062703, 39.9513389]","[-75.1659027, 39.9549769]",14870.8,1417.7,"[[0, 222, 0], [222, 291, 1], [291, 300, 0]]"
"[-75.3062703, 39.9513389]","[-75.1691875, 39.9538357]",13130.3,1421.2,"[[0, 304, 0]]"
"[-75.3062703, 39.9513389]","[-75.168648, 39.9552849]",14517.4,1419.7,"[[0, 222, 0], [222, 285, 1], [285, 316, 0]]"
"[-75.3062703, 39.9513389]","[-75.1686976, 39.9550004]",14516.6,1419.6,"[[0, 222, 0], [222, 285, 1], [285, 316, 0]]"
"[-75.3062703, 39.9513389]","[-75.1666223, 39.951126]",12674.1,1358.5,"[[0, 292, 0]]"
"[-75.3062703, 39.9513389]","[-75.1658779, 39.9533135]",14946.7,1420.5,"[[0, 222, 0], [222, 291, 1], [291, 302, 0]]"
"[-75.3062703, 39.9513389]","[-75.1541314, 39.9549848]",15483.2,1463.7,"[[0, 222, 0], [222, 291, 1], [291, 318, 0]]"
"[-75.3062703, 39.9513389]","[-75.1548244, 39.9607]",16105.9,1538.7,"[[0, 330, 0]]"
"[-75.3062703, 39.9513389]","[-75.1729633, 39.9619508]",14213.9,1442.1,"[[0, 222, 0], [222, 285, 1], [285, 313, 0]]"
"[-75.3062703, 39.9513389]","[-75.1559444, 39.9539208]",15463.7,1484.1,"[[0, 222, 0], [222, 291, 1], [291, 318, 0]]"
"[-75.3062703, 39.9513389]","[-75.1669336, 39.9542882]",14615.0,1436.8,"[[0, 222, 0], [222, 285, 1], [285, 318, 0]]"
"[-75.3062703, 39.9513389]","[-75.1604697, 39.9560453]",14903.7,1407.4,"[[0, 222, 0], [222, 291, 1], [291, 306, 0]]"
"[-75.3062703, 39.9513389]","[-75.1675937, 39.9498476]",13062.5,1386.4,"[[0, 302, 0]]"
"[-75.3062703, 39.9513389]","[-75.1670679, 39.9458843]",13488.9,1414.3,"[[0, 278, 0]]"
"[-75.3062703, 39.9513389]","[-75.1552838, 39.9513696]",13793.7,1518.3,"[[0, 307, 0]]"
"[-75.3062703, 39.9513389]","[-75.1779185, 39.9527664]",11972.9,1270.2,"[[0, 285, 0]]"
"[-75.3062703, 39.9513389]","[-75.1797862, 39.9531685]",11530.8,1219.1,"[[0, 276, 0]]"
"[-75.3062703, 39.9513389]","[-75.1544702, 39.9614844]",16012.9,1516.4,"[[0, 327, 0]]"
"[-75.3062703, 39.9513389]","[-75.1655897, 39.9673357]",14686.1,1381.7,"[[0, 298, 0]]"
"[-75.3062703, 39.9513389]","[-75.16608, 39.9510606]",12720.8,1363.3,"[[0, 292, 0]]"
"[-75.3062703, 39.9513389]","[-75.1664209, 39.9503433]",12900.2,1392.8,"[[0, 295, 0]]"
"[-75.3062703, 39.9513389]","[-75.1561177, 39.9487839]",14142.9,1523.0,"[[0, 327, 0]]"
"[-75.3062703, 39.9513389]","[-75.1595695, 39.950964]",13506.1,1479.3,"[[0, 301, 0]]"
"[-75.3062703, 39.9513389]","[-75.1498611, 39.9520642]",16189.4,1503.4,"[[0, 222, 0], [222, 311, 1], [311, 318, 0]]"
"[-75.3064986, 39.9516835]","[-75.1666744, 39.9529142]",12768.1,1373.3,"[[0, 298, 0]]"
"[-75.3064986, 39.9516835]","[-75.1547527, 39.9461843]",14114.8,1507.7,"[[0, 328, 0]]"
"[-75.3064986, 39.9516835]","[-75.1588087, 39.9519519]",15514.8,1482.3,"[[0, 222, 0], [222, 291, 1], [291, 318, 0]]"
"[-75.3064986, 39.9516835]","[-75.1555507, 39.9554634]",15284.7,1441.7,"[[0, 222, 0], [222, 291, 1], [291, 315, 0]]"
"[-75.3064986, 39.9516835]","[-75.1683452, 39.953861]",13026.9,1406.5,"[[0, 302, 0]]"
"[-75.3064986, 39.9516835]","[-75.1524421, 39.9486116]",14057.3,1562.2,"[[0, 309, 0]]"
"[-75.3064986, 39.9516835]","[-75.1696579, 39.9671376]",14296.9,1345.4,"[[0, 291, 0]]"
"[-75.3064986, 39.9516835]","[-75.1687489, 39.9511026]",12484.7,1337.8,"[[0, 291, 0]]"
"[-75.3064986, 39.9516835]","[-75.1513737, 39.9499548]",13999.1,1528.8,"[[0, 309, 0]]"
"[-75.3064986, 39.9516835]","[-75.1658471, 39.9513517]",13035.2,1421.6,"[[0, 307, 0]]"
"[-75.3064986, 39.9516835]","[-75.1808705, 39.9496709]",12438.5,1319.8,"[[0, 259, 0]]"
"[-75.3064986, 39.9516835]","[-75.16993, 39.954012]",12570.7,1344.9,"[[0, 295, 0]]"
"[-75.3064986, 39.9516835]","[-75.1689145, 39.9534406]",12568.2,1348.8,"[[0, 296, 0]]"
"[-75.3064986, 39.9516835]","[-75.1621446, 39.9565208]",14782.5,1406.7,"[[0, 222, 0], [222, 291, 1], [291, 303, 0]]"
"[-75.3064986, 39.9516835]","[-75.1562587, 39.9526803]",15601.0,1503.3,"[[0, 222, 0], [222, 291, 1], [291, 320, 0]]"
"[-75.3064986, 39.9516835]","[-75.160496, 39.9495792]",13279.3,1446.5,"[[0, 300, 0]]"
"[-75.3064986, 39.9516835]","[-75.1596329, 39.9559719]",14932.0,1407.4,"[[0, 222, 0], [222, 291, 1], [291, 307, 0]]"
"[-75.3064986, 39.9516835]","[-75.1543343, 39.9547207]",15598.4,1496.5,"[[0, 222, 0], [222, 291, 1], [291, 320, 0]]"
"[-75.3064986, 39.9516835]","[-75.1512021, 39.9477973]",14182.7,1542.9,"[[0, 311, 0]]"
"[-75.3064986, 39.9516835]","[-75.1712732, 39.953202]",12351.9,1328.3,"[[0, 289, 0]]"
"[-75.3064986, 39.9516835]","[-75.1646384, 39.9505969]",12807.6,1373.1,"[[0, 293, 0]]"
"[-75.3064986, 39.9516835]","[-75.1553822, 39.9564976]",15646.2,1510.2,"[[0, 222, 0], [222, 291, 1], [291, 321, 0]]"
"[-75.3064986, 39.9516835]","[-75.1521691, 39.9498503]",13912.0,1516.2,"[[0, 307, 0]]"
"[-75.3064986, 39.9516835]","[-75.1655738, 39.9548474]",14788.0,1403.0,"[[0, 222, 0], [222, 291, 1], [291, 299, 0]]"
"[-75.3064986, 39.9516835]","[-75.1462398, 39.9534007]",16312.3,1534.2,"[[0, 222, 0], [222, 311, 1], [311, 328, 0]]"
"[-75.3064986, 39.9516835]","[-75.1669977, 39.9542162]",14568.0,1430.9,"[[0, 222, 0], [222, 285, 1], [285, 318, 0]]"
"[-75.3064986, 39.9516835]","[-75.1659027, 39.9549769]",14827.9,1412.5,"[[0, 222, 0], [222, 291, 1], [291, 300, 0]]"
"[-75.3064986, 39.9516835]","[-75.1691875, 39.9538357]",13087.3,1416.0,"[[0, 304, 0]]"
"[-75.3064986, 39.9516835]","[-75.168648, 39.9552849]",14474.4,1414.5,"[[0, 222, 0], [222, 285, 1], [285, 316, 0]]"
"[-75.3064986, 39.9516835]","[-75.1686976, 39.9550004]",14473.7,1414.4,"[[0, 222, 0], [222, 285, 1], [285, 316, 0]]"
"[-75.3064986, 39.9516835]","[-75.1666223, 39.951126]",12631.2,1353.4,"[[0, 292, 0]]"
"[-75.3064986, 39.9516835]","[-75.1658779, 39.9533135]",14903.7,1415.4,"[[0, 222, 0], [222, 291, 1], [291, 302, 0]]"
"[-75.3064986, 39.9516835]","[-75.1541314, 39.9549848]",15440.3,1458.6,"[[0, 222, 0], [222, 291, 1], [291, 318, 0]]"
"[-75.3064986, 39.9516835]","[-75.1548244, 39.9607]",16062.9,1533.6,"[[0, 330, 0]]"
"[-75.3064986, 39.9516835]","[-75.1729633, 39.9619508]",14171.0,1436.9,"[[0, 222, 0], [222, 285, 1], [285, 313, 0]]"
"[-75.3064986, 39.9516835]","[-75.1559444, 39.9539208]",15420.7,1478.9,"[[0, 222, 0], [222, 291, 1], [291, 318, 0]]"
"[-75.3064986, 39.9516835]","[-75.1669336, 39.9542882]",14572.1,1431.6,"[[0, 222, 0], [222, 285, 1], [285, 318, 0]]"
"[-75.3064986, 39.9516835]","[-75.1604697, 39.9560453]",14860.7,1402.3,"[[0, 222, 0], [222, 291, 1], [291, 306, 0]]"
"[-75.3064986, 39.9516835]","[-75.1675937, 39.9498476]",13019.5,1381.2,"[[0, 302, 0]]"
"[-75.3064986, 39.9516835]","[-75.1670679, 39.9458843]",13445.9,1409.2,"[[0, 278, 0]]"
"[-75.3064986, 39.9516835]","[-75.1552838, 39.9513696]",13750.7,1513.1,"[[0, 307, 0]]"
"[-75.3064986, 39.9516835]","[-75.1779185, 39.9527664]",11929.9,1265.0,"[[0, 285, 0]]"
"[-75.3064986, 39.9516835]","[-75.1797862, 39.9531685]",11487.8,1213.9,"[[0, 276, 0]]"
"[-75.3064986, 39.9516835]","[-75.1544702, 39.9614844]",15970.0,1511.3,"[[0, 327, 0]]"
"[-75.3064986, 39.9516835]","[-75.1655897, 39.9673357]",14643.1,1376.6,"[[0, 298, 0]]"
"[-75.3064986, 39.9516835]","[-75.16608, 39.9510606]",12677.9,1358.2,"[[0, 292, 0]]"
"[-75.3064986, 39.9516835]","[-75.1664209, 39.9503433]",12857.2,1387.6,"[[0, 295, 0]]"
"[-75.3064986, 39.9516835]","[-75.1561177, 39.9487839]",14099.9,1517.8,"[[0, 327, 0]]"
"[-75.3064986, 39.9516835]","[-75.1595695, 39.950964]",13463.2,1474.1,"[[0, 301, 0]]"
"[-75.3064986, 39.9516835]","[-75.1498611, 39.9520642]",16146.4,1498.3,"[[0, 222, 0], [222, 311, 1], [311, 318, 0]]"
"[-75.3074141, 39.9505327]","[-75.1666744, 39.9529142]",13665.7,1399.8,"[[0, 248, 0]]"
"[-75.3074141, 39.9505327]","[-75.1547527, 39.9461843]",15012.3,1534.2,"[[0, 278, 0]]"
"[-75.3074141, 39.9505327]","[-75.1588087, 39.9519519]",14438.7,1512.2,"[[0, 254, 0]]"
"[-75.3074141, 39.9505327]","[-75.1555507, 39.9554634]",15548.8,1479.0,"[[0, 225, 0], [225, 294, 1], [294, 318, 0]]"
"[-75.3074141, 39.9505327]","[-75.1683452, 39.953861]",13924.4,1433.0,"[[0, 252, 0]]"
"[-75.3074141, 39.9505327]","[-75.1524421, 39.9486116]",14954.9,1588.7,"[[0, 259, 0]]"
"[-75.3074141, 39.9505327]","[-75.1696579, 39.9671376]",14561.0,1382.7,"[[0, 294, 0]]"
"[-75.3074141, 39.9505327]","[-75.1687489, 39.9511026]",13382.3,1364.3,"[[0, 241, 0]]"
"[-75.3074141, 39.9505327]","[-75.1513737, 39.9499548]",14896.6,1555.3,"[[0, 259, 0]]"
"[-75.3074141, 39.9505327]","[-75.1658471, 39.9513517]",13932.7,1448.1,"[[0, 257, 0]]"
"[-75.3074141, 39.9505327]","[-75.1808705, 39.9496709]",12534.2,1344.1,"[[0, 242, 0]]"
"[-75.3074141, 39.9505327]","[-75.16993, 39.954012]",13468.2,1371.4,"[[0, 245, 0]]"
"[-75.3074141, 39.9505327]","[-75.1689145, 39.9534406]",13465.7,1375.3,"[[0, 246, 0]]"
"[-75.3074141, 39.9505327]","[-75.1621446, 39.9565208]",15046.6,1444.0,"[[0, 225, 0], [225, 294, 1], [294, 306, 0]]"
"[-75.3074141, 39.9505327]","[-75.1562587, 39.9526803]",15865.1,1540.6,"[[0, 225, 0], [225, 294, 1], [294, 323, 0]]"
"[-75.3074141, 39.9505327]","[-75.160496, 39.9495792]",14176.8,1473.0,"[[0, 250, 0]]"
"[-75.3074141, 39.9505327]","[-75.1596329, 39.9559719]",15196.1,1444.7,"[[0, 225, 0], [225, 294, 1], [294, 310, 0]]"
"[-75.3074141, 39.9505327]","[-75.1543343, 39.9547207]",15862.5,1533.8,"[[0, 225, 0], [225, 294, 1], [294, 323, 0]]"
"[-75.3074141, 39.9505327]","[-75.1512021, 39.9477973]",15080.2,1569.4,"[[0, 261, 0]]"
"[-75.3074141, 39.9505327]","[-75.1712732, 39.953202]",13249.5,1354.8,"[[0, 239, 0]]"
"[-75.3074141, 39.9505327]","[-75.1646384, 39.9505969]",13705.2,1399.6,"[[0, 243, 0]]"
"[-75.3074141, 39.9505327]","[-75.1553822, 39.9564976]",15910.3,1547.5,"[[0, 225, 0], [225, 294, 1], [294, 324, 0]]"
"[-75.3074141, 39.9505327]","[-75.1521691, 39.9498503]",14809.5,1542.7,"[[0, 257, 0]]"
"[-75.3074141, 39.9505327]","[-75.1655738, 39.9548474]",15052.1,1440.3,"[[0, 225, 0], [225, 294, 1], [294, 302, 0]]"
"[-75.3074141, 39.9505327]","[-75.1462398, 39.9534007]",16576.4,1571.5,"[[0, 225, 0], [225, 314, 1], [314, 331, 0]]"
"[-75.3074141, 39.9505327]","[-75.1669977, 39.9542162]",14207.4,1467.8,"[[0, 259, 0]]"
"[-75.3074141, 39.9505327]","[-75.1659027, 39.9549769]",13928.0,1448.2,"[[0, 257, 0]]"
"[-75.3074141, 39.9505327]","[-75.1691875, 39.9538357]",13984.8,1442.5,"[[0, 254, 0]]"
"[-75.3074141, 39.9505327]","[-75.168648, 39.9552849]",14113.8,1451.4,"[[0, 257, 0]]"
"[-75.3074141, 39.9505327]","[-75.1686976, 39.9550004]",14113.1,1451.3,"[[0, 257, 0]]"
"[-75.3074141, 39.9505327]","[-75.1666223, 39.951126]",13528.7,1379.9,"[[0, 242, 0]]"
"[-75.3074141, 39.9505327]","[-75.1658779, 39.9533135]",15167.8,1452.7,"[[0, 225, 0], [225, 294, 1], [294, 305, 0]]"
"[-75.3074141, 39.9505327]","[-75.1541314, 39.9549848]",15704.4,1495.8,"[[0, 225, 0], [225, 294, 1], [294, 321, 0]]"
