0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1469.89,1469.38,1386.71,1345.61,1435.67,1407.82,1344.39,1464.69,1366.89,1448.16,1652.63,1502.08,1506.0,1365.55,1388.33,1416.3,1339.75,1381.97,1385.45,1497.08,1462.84,1414.13,1416.29,1392.95,1345.26,1446.59,1402.51,1445.22,1430.23,1430.15,1480.28,1405.37,1362.48,1295.47,1513.38,1382.83,1447.32,1371.96,1486.73,1549.26,1402.86,1548.69,1612.83,1273.17,1313.24,1485.09,1477.4,1452.76,1399.73,1309.3
1472.61,1472.1,1389.43,1348.33,1438.39,1410.54,1347.11,1467.41,1369.61,1450.88,1655.34,1504.8,1508.71,1368.27,1391.05,1419.02,1342.46,1384.68,1388.17,1499.79,1465.56,1416.85,1419.01,1395.67,1347.98,1449.31,1405.23,1447.94,1432.95,1432.86,1483.0,1408.09,1365.2,1298.19,1516.09,1385.55,1450.04,1374.68,1489.44,1551.97,1405.58,1551.41,1615.55,1275.88,1315.96,1487.81,1480.12,1455.48,1402.45,1312.02
1488.38,1487.87,1405.2,1364.1,1454.16,1426.31,1362.88,1483.19,1385.39,1466.66,1671.12,1520.57,1524.49,1384.04,1406.83,1434.79,1358.24,1400.46,1403.95,1515.57,1481.34,1432.63,1434.79,1411.44,1363.76,1465.08,1421.0,1463.71,1448.72,1448.64,1498.77,1423.86,1380.98,1313.97,1531.87,1401.32,1465.81,1390.45,1505.22,1567.75,1421.35,1567.18,1631.33,1291.66,1331.73,1503.59,1495.89,1471.26,1418.23,1327.79
1476.01,1475.5,1392.83,1351.73,1441.79,1413.94,1350.51,1470.81,1373.01,1454.28,1658.75,1508.2,1512.12,1371.67,1394.45,1422.42,1345.87,1388.09,1391.57,1503.2,1468.97,1420.25,1422.41,1399.07,1351.38,1452.71,1408.63,1451.34,1436.35,1436.27,1486.4,1411.49,1368.61,1301.6,1519.5,1388.95,1453.44,1378.08,1492.85,1555.38,1408.98,1554.81,1618.95,1279.29,1319.36,1491.21,1483.52,1458.89,1405.85,1315.42
1472.76,1472.25,1389.57,1348.48,1438.54,1410.68,1347.26,1467.56,1369.76,1451.03,1655.49,1504.95,1508.86,1368.42,1391.2,1419.16,1342.61,1384.83,1388.32,1499.94,1465.71,1417.0,1419.16,1395.81,1348.13,1449.46,1405.38,1448.09,1433.1,1433.01,1483.15,1408.23,1365.35,1298.34,1516.24,1385.7,1450.19,1374.83,1489.59,1552.12,1405.73,1551.55,1615.7,1276.03,1316.11,1487.96,1480.27,1455.63,1402.6,1312.16
1359.19,1358.68,1276.01,1234.91,1324.97,1297.12,1233.69,1353.99,1256.19,1337.46,1541.93,1391.38,1395.3,1254.85,1277.64,1305.6,1229.05,1271.27,1274.76,1386.38,1352.15,1303.44,1305.59,1282.25,1234.56,1335.89,1291.81,1334.52,1319.53,1319.45,1369.58,1294.67,1251.79,1184.78,1402.68,1272.13,1336.62,1261.26,1376.03,1438.56,1292.16,1437.99,1502.14,1162.47,1202.54,1374.4,1366.7,1342.07,1289.04,1198.6
1460.86,1460.35,1377.67,1336.58,1426.64,1398.78,1335.36,1455.66,1357.86,1439.13,1643.59,1493.05,1496.96,1356.52,1379.3,1407.26,1330.71,1372.93,1376.42,1488.04,1453.81,1405.1,1407.26,1383.92,1336.23,1437.56,1393.48,1436.19,1421.2,1421.11,1471.25,1396.33,1353.45,1286.44,1504.34,1373.8,1438.29,1362.93,1477.69,1540.22,1393.83,1539.65,1603.8,1264.13,1304.21,1476.06,1468.36,1443.73,1390.7,1300.26
1426.98,1426.47,1343.8,1302.7,1392.76,1364.91,1301.48,1421.78,1323.98,1405.25,1609.72,1459.17,1463.09,1322.64,1345.42,1373.39,1296.84,1339.06,1342.55,1454.17,1419.94,1371.22,1373.38,1350.04,1302.35,1403.68,1359.6,1402.31,1387.32,1387.24,1437.37,1362.46,1319.58,1252.57,1470.47,1339.92,1404.41,1329.05,1443.82,1506.35,1359.95,1505.78,1569.92,1230.26,1270.33,1442.18,1434.49,1409.85,1356.82,1266.39
1471.98,1471.47,1388.8,1347.7,1437.76,1409.91,1346.48,1466.78,1368.98,1450.25,1654.71,1504.17,1508.08,1367.64,1390.42,1418.39,1341.84,1384.05,1387.54,1499.16,1464.93,1416.22,1418.38,1395.04,1347.35,1448.68,1404.6,1447.31,1432.32,1432.23,1482.37,1407.46,1364.57,1297.56,1515.46,1384.92,1449.41,1374.05,1488.81,1551.34,1404.95,1550.78,1614.92,1275.25,1315.33,1487.18,1479.49,1454.85,1401.82,1311.39
1481.89,1481.38,1398.71,1357.61,1447.67,1419.82,1356.39,1476.69,1378.89,1460.16,1664.62,1514.08,1517.99,1377.55,1400.33,1428.3,1351.75,1393.96,1397.45,1509.07,1474.84,1426.13,1428.29,1404.95,1357.26,1458.59,1414.51,1457.22,1442.23,1442.14,1492.28,1417.37,1374.48,1307.47,1525.37,1394.83,1459.32,1383.96,1498.72,1561.25,1414.86,1560.69,1624.83,1285.16,1325.24,1497.09,1489.4,1464.76,1411.73,1321.3
1484.16,1483.65,1400.98,1359.88,1449.94,1422.09,1358.66,1478.96,1381.16,1462.43,1666.9,1516.35,1520.27,1379.82,1402.6,1430.57,1354.02,1396.24,1399.72,1511.35,1477.11,1428.4,1430.56,1407.22,1359.53,1460.86,1416.78,1459.49,1444.5,1444.42,1494.55,1419.64,1376.76,1309.74,1527.65,1397.1,1461.59,1386.23,1501.0,1563.53,1417.13,1562.96,1627.1,1287.44,1327.51,1499.36,1491.67,1467.03,1414.0,1323.57
1394.79,1394.28,1311.61,1270.51,1360.57,1332.72,1269.29,1389.59,1291.79,1373.06,1577.53,1426.98,1430.9,1290.45,1313.23,1341.2,1264.65,1306.87,1310.35,1421.98,1387.74,1339.03,1341.19,1317.85,1270.16,1371.49,1327.41,1370.12,1355.13,1355.05,1405.18,1330.27,1287.39,1220.38,1438.28,1307.73,1372.22,1296.86,1411.63,1474.16,1327.76,1473.59,1537.73,1198.07,1238.14,1409.99,1402.3,1377.66,1324.63,1234.2
1420.89,1420.38,1337.71,1296.61,1386.67,1358.82,1295.39,1415.69,1317.89,1399.16,1603.62,1453.08,1456.99,1316.55,1339.33,1367.3,1290.75,1332.96,1336.45,1448.07,1413.84,1365.13,1367.29,1343.95,1296.26,1397.59,1353.51,1396.22,1381.23,1381.14,1431.28,1356.37,1313.48,1246.47,1464.37,1333.83,1398.32,1322.96,1437.72,1500.25,1353.86,1499.69,1563.83,1224.16,1264.24,1436.09,1428.4,1403.76,1350.73,1260.3
1473.4,1472.89,1390.22,1349.12,1439.18,1411.33,1347.9,1468.2,1370.4,1451.67,1656.14,1505.59,1509.51,1369.06,1391.84,1419.81,1343.26,1385.48,1388.97,1500.59,1466.36,1417.65,1419.81,1396.46,1341.12,1450.1,1406.02,1448.73,1433.74,1433.66,1483.79,1408.88,1366.0,1298.99,1516.89,1386.34,1450.83,1375.47,1490.24,1552.77,1406.37,1552.2,1616.34,1276.68,1316.75,1488.6,1480.91,1456.28,1403.25,1312.81
1500.46,1499.95,1417.28,1376.18,1466.24,1438.39,1374.96,1495.26,1397.46,1478.73,1683.19,1532.65,1536.56,1396.12,1418.9,1446.86,1370.31,1412.53,1416.02,1527.64,1493.41,1444.7,1446.86,1423.52,1375.83,1477.16,1433.08,1475.79,1460.8,1460.71,1510.85,1435.94,1393.05,1326.04,1543.94,1413.4,1477.89,1402.53,1517.29,1579.82,1433.43,1579.26,1643.4,1303.73,1343.81,1515.66,1507.97,1483.33,1430.3,1339.86
1497.04,1496.52,1413.85,1372.76,1462.81,1434.96,1371.53,1491.84,1394.04,1475.31,1679.77,1529.22,1533.14,1392.69,1415.48,1443.44,1366.89,1409.11,1412.6,1524.22,1489.99,1441.28,1443.44,1420.09,1372.41,1473.73,1429.66,1472.36,1457.38,1457.29,1507.42,1432.51,1389.63,1322.62,1540.52,1409.98,1474.47,1399.11,1513.87,1576.4,1430.01,1575.83,1639.98,1300.31,1340.39,1512.24,1504.54,1479.91,1426.88,1336.44
1449.22,1448.71,1366.04,1324.94,1415.0,1387.15,1323.72,1444.02,1346.22,1427.49,1631.96,1481.41,1485.33,1344.88,1367.66,1395.63,1319.08,1361.3,1364.79,1476.41,1442.18,1393.46,1395.62,1372.28,1324.59,1425.92,1381.84,1424.55,1409.56,1409.48,1459.61,1384.7,1341.82,1274.81,1492.71,1362.16,1426.65,1351.29,1466.06,1528.59,1382.19,1528.02,1592.16,1252.5,1292.57,1464.42,1456.73,1432.09,1379.06,1288.63
1455.31,1454.8,1372.13,1331.03,1421.09,1393.24,1329.81,1450.11,1352.31,1433.58,1638.05,1487.5,1491.42,1350.97,1373.76,1401.72,1325.17,1367.39,1370.88,1482.5,1448.27,1399.56,1401.71,1378.37,1330.69,1432.01,1387.93,1430.64,1415.65,1415.57,1465.7,1390.79,1347.91,1280.9,1498.8,1368.25,1432.74,1357.38,1472.15,1534.68,1388.28,1534.11,1598.26,1258.59,1298.66,1470.52,1462.82,1438.19,1385.16,1294.72
1465.5,1464.99,1382.31,1341.22,1431.28,1403.43,1340.0,1460.3,1362.5,1443.77,1648.23,1497.69,1501.6,1361.16,1383.94,1411.91,1335.35,1377.57,1381.06,1492.68,1458.45,1409.74,1411.9,1388.56,1340.87,1442.2,1398.12,1440.83,1425.84,1425.75,1475.89,1400.98,1358.09,1291.08,1508.98,1378.44,1442.93,1367.57,1482.33,1544.86,1398.47,1544.3,1608.44,1268.77,1308.85,1480.7,1473.01,1448.37,1395.34,1304.91
1491.74,1491.23,1408.56,1367.46,1457.52,1429.67,1366.24,1486.54,1388.74,1470.01,1674.47,1523.93,1527.84,1387.4,1410.18,1438.15,1361.6,1403.81,1407.3,1518.93,1484.69,1435.98,1438.14,1414.8,1367.11,1468.44,1424.36,1467.07,1452.08,1451.99,1502.13,1427.22,1384.33,1317.32,1535.22,1404.68,1469.17,1393.81,1508.57,1571.1,1424.71,1570.54,1634.68,1295.02,1335.09,1506.94,1499.25,1474.61,1421.58,1331.15
1455.48,1454.97,1372.3,1331.2,1421.26,1393.41,1329.98,1450.28,1352.48,1433.75,1638.22,1487.67,1491.59,1351.14,1373.92,1401.89,1325.34,1367.56,1371.05,1482.67,1448.44,1399.72,1401.88,1378.54,1330.85,1432.18,1388.1,1430.81,1415.82,1415.74,1465.87,1390.96,1348.08,1281.07,1498.97,1368.42,1432.91,1357.55,1472.32,1534.85,1388.45,1534.28,1598.42,1258.76,1298.83,1470.68,1462.99,1438.35,1385.32,1294.89
1476.43,1475.91,1393.24,1352.15,1442.2,1414.35,1350.92,1471.23,1373.43,1454.7,1659.16,1508.61,1512.53,1372.08,1394.87,1422.83,1346.28,1388.5,1391.99,1503.61,1469.38,1420.67,1422.83,1399.48,1351.8,1453.13,1409.05,1451.75,1436.77,1436.68,1486.81,1411.9,1369.02,1302.01,1519.91,1389.37,1453.86,1378.5,1493.26,1555.79,1409.4,1555.22,1619.37,1279.7,1319.78,1491.63,1483.93,1459.3,1406.27,1315.83
1457.62,1457.11,1374.44,1333.34,1423.4,1395.55,1332.12,1452.42,1354.62,1435.89,1640.36,1489.81,1493.73,1353.28,1376.06,1404.03,1327.48,1369.7,1373.18,1484.81,1450.57,1401.86,1404.02,1380.68,1332.99,1434.32,1390.24,1432.95,1417.96,1417.88,1468.01,1393.1,1350.21,1283.2,1501.11,1370.56,1435.05,1359.69,1474.46,1536.98,1390.59,1536.42,1600.56,1260.9,1300.97,1472.82,1465.13,1440.49,1387.46,1297.03
1464.57,1464.06,1381.39,1340.3,1430.35,1402.5,1339.07,1459.38,1361.58,1442.85,1647.31,1496.77,1500.68,1360.23,1383.02,1410.98,1334.43,1376.65,1380.14,1491.76,1457.53,1408.82,1410.98,1387.63,1339.95,1441.28,1397.19,1439.9,1424.92,1424.83,1474.96,1400.05,1357.17,1290.16,1508.06,1377.52,1442.01,1366.65,1481.41,1543.94,1397.55,1543.37,1607.52,1267.85,1307.93,1479.78,1472.08,1447.45,1394.42,1303.98
1512.22,1464.89,1422.85,1356.49,1478.0,1403.33,1402.04,1507.02,1362.4,1490.49,1694.95,1544.41,1548.32,1407.88,1383.84,1452.44,1375.89,1377.47,1380.96,1539.4,1505.17,1425.01,1411.8,1435.28,1332.77,1488.92,1444.84,1487.55,1472.56,1472.47,1522.61,1447.7,1373.36,1304.63,1571.03,1393.71,1489.65,1414.29,1529.05,1591.58,1398.37,1591.02,1655.16,1282.32,1370.89,1527.42,1519.73,1448.27,1435.88,1304.81
1372.52,1372.01,1289.33,1248.24,1338.3,1310.44,1247.02,1367.32,1269.52,1350.79,1555.25,1404.71,1408.62,1268.18,1290.96,1318.93,1242.38,1284.59,1288.08,1399.7,1365.47,1316.76,1318.92,1295.58,1247.89,1349.22,1305.14,1347.85,1332.86,1332.77,1382.91,1308.0,1265.11,1198.1,1416.0,1285.46,1349.95,1274.59,1389.35,1451.88,1305.49,1451.31,1515.46,1175.79,1215.87,1387.72,1380.03,1355.39,1302.36,1211.93
1444.36,1443.85,1361.17,1320.08,1410.14,1382.28,1318.86,1439.16,1341.36,1422.63,1627.09,1476.55,1480.46,1340.02,1362.8,1390.76,1314.21,1356.43,1359.92,1471.54,1437.31,1388.6,1390.76,1367.42,1319.73,1421.06,1376.98,1419.69,1404.7,1404.61,1454.75,1379.83,1336.95,1269.94,1487.84,1357.3,1421.79,1346.43,1461.19,1523.72,1377.33,1523.15,1587.3,1247.63,1287.71,1459.56,1451.86,1427.23,1374.2,1283.76
1443.85,1443.34,1360.66,1319.57,1409.63,1381.77,1318.35,1438.65,1340.85,1422.12,1626.58,1476.04,1479.95,1339.51,1362.29,1390.25,1313.7,1355.92,1359.41,1471.03,1436.8,1388.09,1390.25,1366.91,1319.22,1420.55,1376.47,1419.18,1404.19,1404.1,1454.24,1379.32,1336.44,1269.43,1487.33,1356.79,1421.28,1345.92,1460.68,1523.21,1376.82,1522.64,1586.79,1247.12,1287.2,1459.05,1451.35,1426.72,1373.69,1283.25
1424.51,1424.0,1341.33,1300.23,1390.29,1362.44,1299.01,1419.32,1321.52,1402.79,1607.25,1456.7,1460.62,1320.17,1342.96,1370.92,1294.37,1336.59,1340.08,1451.7,1417.47,1368.76,1370.92,1347.57,1299.89,1401.21,1357.13,1399.84,1384.85,1384.77,1434.9,1359.99,1317.11,1250.1,1468.0,1337.45,1401.94,1326.58,1441.35,1503.88,1357.48,1503.31,1567.46,1227.79,1267.86,1439.72,1432.02,1407.39,1354.36,1263.92
1535.71,1535.2,1452.53,1411.44,1501.49,1473.64,1410.21,1530.52,1432.72,1513.99,1718.45,1567.91,1571.82,1431.37,1454.16,1482.12,1405.57,1447.79,1451.28,1562.9,1528.67,1479.96,1482.12,1458.77,1408.03,1512.42,1468.33,1511.04,1496.06,1495.97,1546.1,1471.19,1428.31,1361.3,1579.2,1448.66,1513.15,1437.79,1552.55,1615.08,1468.69,1614.51,1678.66,1338.99,1379.07,1550.92,1543.22,1518.59,1465.56,1375.12
